Rank,Team,Games,W-L,EMO Goals,Attempts,Pct.,Date,Academic Year
6,Stony Brook (America East),18,13-5,33,68,0.485,05/09/2015,2015.0
7,Lehigh (Patriot),16,7-9,30,62,0.484,05/09/2015,2015.0
8,UAlbany (America East),18,16-2,42,88,0.477,05/09/2015,2015.0
8,Brown (Ivy League),16,12-4,21,44,0.477,05/09/2015,2015.0
10,Princeton (Ivy League),15,9-6,26,56,0.464,05/09/2015,2015.0
11,Johns Hopkins (Big Ten),15,9-6,33,72,0.458,05/09/2015,2015.0
11,Saint Joseph's (NEC),17,11-6,22,48,0.458,05/09/2015,2015.0
13,Detroit Mercy (MAAC),14,8-6,23,51,0.451,05/09/2015,2015.0
14,Georgetown (Big East),16,10-6,23,52,0.442,05/09/2015,2015.0
15,Yale (Ivy League),16,11-5,17,39,0.436,05/09/2015,2015.0
16,Vermont (America East),16,6-10,27,62,0.435,05/09/2015,2015.0
17,North Carolina (ACC),15,12-3,22,52,0.423,05/09/2015,2015.0
18,High Point (SoCon),17,10-7,24,57,0.421,05/09/2015,2015.0
19,Army West Point (Patriot),17,10-7,19,46,0.413,05/09/2015,2015.0
20,Penn (Ivy League),13,6-7,20,50,0.400,05/09/2015,2015.0
21,Quinnipiac (MAAC),15,7-8,21,53,0.396,05/09/2015,2015.0
22,Hobart (NEC),14,7-7,13,33,0.394,05/09/2015,2015.0
23,Marquette (Big East),16,10-6,15,39,0.385,05/09/2015,2015.0
23,Maryland (Big Ten),16,13-3,15,39,0.385,05/09/2015,2015.0
25,Cornell (Ivy League),16,10-6,21,55,0.382,05/09/2015,2015.0
26,Duke (ACC),18,12-6,21,56,0.375,05/09/2015,2015.0
26,Boston U. (Patriot),14,6-8,18,48,0.375,05/09/2015,2015.0
26,Michigan (Big Ten),13,5-8,12,32,0.375,05/09/2015,2015.0
29,Massachusetts (CAA),15,5-10,20,54,0.370,05/09/2015,2015.0
30,Hofstra (CAA),14,5-9,24,65,0.369,05/09/2015,2015.0
31,UMBC (America East),13,5-8,14,38,0.368,05/09/2015,2015.0
32,Towson (CAA),18,12-6,18,49,0.367,05/09/2015,2015.0
33,Holy Cross (Patriot),13,6-7,11,30,0.367,05/09/2015,2015.0
34,Robert Morris (NEC),14,3-11,15,41,0.366,05/09/2015,2015.0
35,Harvard (Ivy League),14,7-7,19,52,0.365,05/09/2015,2015.0
36,Drexel (CAA),15,7-8,16,44,0.364,05/09/2015,2015.0
37,Siena (MAAC),14,5-9,17,47,0.362,05/09/2015,2015.0
38,Wagner (NEC),13,4-9,16,46,0.348,05/09/2015,2015.0
39,Lafayette (Patriot),14,4-10,18,52,0.346,05/09/2015,2015.0
40,Binghamton (America East),13,4-9,11,32,0.344,05/09/2015,2015.0
41,St. John's (NY) (Big East),14,3-11,16,47,0.340,05/09/2015,2015.0
42,Canisius (MAAC),15,3-12,17,50,0.340,05/09/2015,2015.0
43,Bucknell (Patriot),15,9-6,12,36,0.333,05/09/2015,2015.0
44,Dartmouth (Ivy League),13,5-8,13,40,0.325,05/09/2015,2015.0
45,Loyola Maryland (Patriot),15,7-8,12,37,0.324,05/09/2015,2015.0
46,Jacksonville (SoCon),12,4-8,17,54,0.315,05/09/2015,2015.0
47,Penn St. (Big Ten),14,5-9,15,49,0.306,05/09/2015,2015.0
48,Navy (Patriot),14,9-5,13,43,0.302,05/09/2015,2015.0
49,Delaware (CAA),15,5-10,16,53,0.302,05/09/2015,2015.0
49,Fairfield (CAA),15,9-6,16,53,0.302,05/09/2015,2015.0
51,Rutgers (Big Ten),15,5-10,12,40,0.300,05/09/2015,2015.0
52,Mercer (SoCon),13,5-8,14,47,0.298,05/09/2015,2015.0
53,Virginia (ACC),14,10-4,8,27,0.296,05/09/2015,2015.0
54,Villanova (Big East),14,6-8,14,48,0.292,05/09/2015,2015.0
55,Richmond (SoCon),16,11-5,17,61,0.279,05/09/2015,2015.0
56,Bryant (NEC),18,8-10,14,53,0.264,05/09/2015,2015.0
57,Ohio St. (Big Ten),18,12-6,15,58,0.259,05/09/2015,2015.0
58,Air Force (ECAC),15,8-7,11,44,0.250,05/09/2015,2015.0
58,Hartford (America East),15,7-8,11,44,0.250,05/09/2015,2015.0
60,Monmouth (MAAC),14,6-8,14,58,0.241,05/09/2015,2015.0
61,Sacred Heart (NEC),13,6-7,13,55,0.236,05/09/2015,2015.0
62,Mount St. Mary's (NEC),15,5-10,10,44,0.227,05/09/2015,2015.0
63,Bellarmine (SoCon),12,4-8,5,23,0.217,05/09/2015,2015.0
64,VMI (SoCon),15,1-14,9,43,0.209,05/09/2015,2015.0
65,Manhattan (MAAC),15,1-14,14,69,0.203,05/09/2015,2015.0
66,Furman (SoCon),13,4-9,9,49,0.184,05/09/2015,2015.0
67,NJIT (Independent),12,0-12,7,45,0.156,05/09/2015,2015.0
68,Providence (Big East),14,5-9,7,50,0.140,05/09/2015,2015.0
-,UMass Lowell (America East),14,1-13,7,38,0.184,05/09/2015,2015.0
1,Denver (Big East),15,13-2,33,55,0.600,05/06/2015,2015.0
2,Marist (MAAC),17,14-3,27,47,0.574,05/06/2015,2015.0
3,Colgate (Patriot),15,10-5,26,47,0.553,05/06/2015,2015.0
4,Notre Dame (ACC),12,10-2,19,35,0.543,05/06/2015,2015.0
5,UAlbany (America East),17,15-2,40,81,0.494,05/06/2015,2015.0
6,Syracuse (ACC),14,12-2,27,55,0.491,05/06/2015,2015.0
7,Stony Brook (America East),18,13-5,33,68,0.485,05/06/2015,2015.0
8,Lehigh (Patriot),16,7-9,30,62,0.484,05/06/2015,2015.0
9,Brown (Ivy League),16,12-4,21,44,0.477,05/06/2015,2015.0
10,Princeton (Ivy League),15,9-6,26,56,0.464,05/06/2015,2015.0
11,Johns Hopkins (Big Ten),15,9-6,33,72,0.458,05/06/2015,2015.0
11,Saint Joseph's (NEC),17,11-6,22,48,0.458,05/06/2015,2015.0
13,Detroit Mercy (MAAC),14,8-6,23,51,0.451,05/06/2015,2015.0
14,Yale (Ivy League),15,11-4,17,38,0.447,05/06/2015,2015.0
15,Georgetown (Big East),16,10-6,23,52,0.442,05/06/2015,2015.0
16,Vermont (America East),16,6-10,27,62,0.435,05/06/2015,2015.0
17,Cornell (Ivy League),15,10-5,21,49,0.429,05/06/2015,2015.0
18,North Carolina (ACC),15,12-3,22,52,0.423,05/06/2015,2015.0
19,High Point (SoCon),17,10-7,24,57,0.421,05/06/2015,2015.0
20,Army West Point (Patriot),17,10-7,19,46,0.413,05/06/2015,2015.0
21,Penn (Ivy League),13,6-7,20,50,0.400,05/06/2015,2015.0
22,Quinnipiac (MAAC),15,7-8,21,53,0.396,05/06/2015,2015.0
23,Hobart (NEC),14,7-7,13,33,0.394,05/06/2015,2015.0
24,Maryland (Big Ten),15,12-3,14,36,0.389,05/06/2015,2015.0
25,Marquette (Big East),16,10-6,15,39,0.385,05/06/2015,2015.0
26,Boston U. (Patriot),14,6-8,18,48,0.375,05/06/2015,2015.0
26,Michigan (Big Ten),13,5-8,12,32,0.375,05/06/2015,2015.0
28,Massachusetts (CAA),15,5-10,20,54,0.370,05/06/2015,2015.0
29,Towson (CAA),17,12-5,17,46,0.370,05/06/2015,2015.0
30,Hofstra (CAA),14,5-9,24,65,0.369,05/06/2015,2015.0
31,UMBC (America East),13,5-8,14,38,0.368,05/06/2015,2015.0
32,Holy Cross (Patriot),13,6-7,11,30,0.367,05/06/2015,2015.0
33,Robert Morris (NEC),14,3-11,15,41,0.366,05/06/2015,2015.0
34,Harvard (Ivy League),14,7-7,19,52,0.365,05/06/2015,2015.0
34,Duke (ACC),17,12-5,19,52,0.365,05/06/2015,2015.0
36,Drexel (CAA),15,7-8,16,44,0.364,05/06/2015,2015.0
37,Siena (MAAC),14,5-9,17,47,0.362,05/06/2015,2015.0
38,Wagner (NEC),13,4-9,16,46,0.348,05/06/2015,2015.0
39,Lafayette (Patriot),14,4-10,18,52,0.346,05/06/2015,2015.0
40,Binghamton (America East),13,4-9,11,32,0.344,05/06/2015,2015.0
41,St. John's (NY) (Big East),14,3-11,16,47,0.340,05/06/2015,2015.0
42,Canisius (MAAC),15,3-12,17,50,0.340,05/06/2015,2015.0
43,Bucknell (Patriot),15,9-6,12,36,0.333,05/06/2015,2015.0
44,Dartmouth (Ivy League),13,5-8,13,40,0.325,05/06/2015,2015.0
45,Loyola Maryland (Patriot),15,7-8,12,37,0.324,05/06/2015,2015.0
46,Jacksonville (SoCon),12,4-8,17,54,0.315,05/06/2015,2015.0
47,Penn St. (Big Ten),14,5-9,15,49,0.306,05/06/2015,2015.0
48,Navy (Patriot),14,9-5,13,43,0.302,05/06/2015,2015.0
49,Delaware (CAA),15,5-10,16,53,0.302,05/06/2015,2015.0
49,Fairfield (CAA),15,9-6,16,53,0.302,05/06/2015,2015.0
51,Rutgers (Big Ten),15,5-10,12,40,0.300,05/06/2015,2015.0
52,Mercer (SoCon),13,5-8,14,47,0.298,05/06/2015,2015.0
53,Virginia (ACC),14,10-4,8,27,0.296,05/06/2015,2015.0
54,Villanova (Big East),14,6-8,14,48,0.292,05/06/2015,2015.0
55,Richmond (SoCon),16,11-5,17,61,0.279,05/06/2015,2015.0
56,Ohio St. (Big Ten),17,11-6,15,56,0.268,05/06/2015,2015.0
57,Bryant (NEC),18,8-10,14,53,0.264,05/06/2015,2015.0
58,Air Force (ECAC),15,8-7,11,44,0.250,05/06/2015,2015.0
58,Hartford (America East),15,7-8,11,44,0.250,05/06/2015,2015.0
60,Monmouth (MAAC),14,6-8,14,58,0.241,05/06/2015,2015.0
61,Sacred Heart (NEC),13,6-7,13,55,0.236,05/06/2015,2015.0
62,Mount St. Mary's (NEC),15,5-10,10,44,0.227,05/06/2015,2015.0
63,Bellarmine (SoCon),12,4-8,5,23,0.217,05/06/2015,2015.0
64,VMI (SoCon),15,1-14,9,43,0.209,05/06/2015,2015.0
65,Manhattan (MAAC),15,1-14,14,69,0.203,05/06/2015,2015.0
66,Furman (SoCon),13,4-9,9,49,0.184,05/06/2015,2015.0
67,NJIT (Independent),12,0-12,7,45,0.156,05/06/2015,2015.0
68,Providence (Big East),14,5-9,7,50,0.140,05/06/2015,2015.0
-,UMass Lowell (America East),14,1-13,7,38,0.184,05/06/2015,2015.0
1,Denver (Big East),15,13-2,33,55,0.600,05/03/2015,2015.0
2,Colgate (Patriot),15,10-5,26,47,0.553,05/03/2015,2015.0
3,Marist (MAAC),16,13-3,24,44,0.545,05/03/2015,2015.0
4,Notre Dame (ACC),12,10-2,18,35,0.514,05/03/2015,2015.0
5,UAlbany (America East),17,15-2,40,81,0.494,05/03/2015,2015.0
6,Syracuse (ACC),14,12-2,27,55,0.491,05/03/2015,2015.0
7,Stony Brook (America East),18,13-5,33,68,0.485,05/03/2015,2015.0
8,Lehigh (Patriot),16,7-9,30,62,0.484,05/03/2015,2015.0
9,Brown (Ivy League),16,12-4,21,44,0.477,05/03/2015,2015.0
10,Princeton (Ivy League),15,9-6,26,56,0.464,05/03/2015,2015.0
11,Johns Hopkins (Big Ten),15,9-6,33,72,0.458,05/03/2015,2015.0
11,Saint Joseph's (NEC),17,11-6,22,48,0.458,05/03/2015,2015.0
13,Detroit Mercy (MAAC),14,8-6,23,51,0.451,05/03/2015,2015.0
14,Yale (Ivy League),15,11-4,17,38,0.447,05/03/2015,2015.0
15,Georgetown (Big East),16,10-6,23,52,0.442,05/03/2015,2015.0
16,High Point (SoCon),16,10-6,24,55,0.436,05/03/2015,2015.0
17,Vermont (America East),16,6-10,27,62,0.435,05/03/2015,2015.0
18,Cornell (Ivy League),15,10-5,21,49,0.429,05/03/2015,2015.0
19,North Carolina (ACC),15,12-3,22,52,0.423,05/03/2015,2015.0
20,Army West Point (Patriot),17,10-7,19,46,0.413,05/03/2015,2015.0
21,Penn (Ivy League),13,6-7,20,50,0.400,05/03/2015,2015.0
22,Quinnipiac (MAAC),15,7-8,21,53,0.396,05/03/2015,2015.0
23,Hobart (NEC),14,7-7,13,33,0.394,05/03/2015,2015.0
24,Maryland (Big Ten),15,12-3,14,36,0.389,05/03/2015,2015.0
25,Marquette (Big East),16,10-6,15,39,0.385,05/03/2015,2015.0
26,Boston U. (Patriot),14,6-8,18,48,0.375,05/03/2015,2015.0
26,Michigan (Big Ten),13,5-8,12,32,0.375,05/03/2015,2015.0
28,Massachusetts (CAA),15,5-10,20,54,0.370,05/03/2015,2015.0
29,Hofstra (CAA),14,5-9,24,65,0.369,05/03/2015,2015.0
30,UMBC (America East),13,5-8,14,38,0.368,05/03/2015,2015.0
31,Holy Cross (Patriot),13,6-7,11,30,0.367,05/03/2015,2015.0
32,Robert Morris (NEC),14,3-11,15,41,0.366,05/03/2015,2015.0
33,Harvard (Ivy League),14,7-7,19,52,0.365,05/03/2015,2015.0
33,Duke (ACC),17,12-5,19,52,0.365,05/03/2015,2015.0
35,Drexel (CAA),15,7-8,16,44,0.364,05/03/2015,2015.0
35,Towson (CAA),16,11-5,16,44,0.364,05/03/2015,2015.0
37,Siena (MAAC),14,5-9,17,47,0.362,05/03/2015,2015.0
38,Wagner (NEC),13,4-9,16,46,0.348,05/03/2015,2015.0
39,Lafayette (Patriot),14,4-10,18,52,0.346,05/03/2015,2015.0
40,Binghamton (America East),13,4-9,11,32,0.344,05/03/2015,2015.0
41,St. John's (NY) (Big East),14,3-11,16,47,0.340,05/03/2015,2015.0
42,Canisius (MAAC),15,3-12,17,50,0.340,05/03/2015,2015.0
43,Bucknell (Patriot),15,9-6,12,36,0.333,05/03/2015,2015.0
44,Dartmouth (Ivy League),13,5-8,13,40,0.325,05/03/2015,2015.0
45,Loyola Maryland (Patriot),15,7-8,12,37,0.324,05/03/2015,2015.0
46,Jacksonville (SoCon),12,4-8,17,54,0.315,05/03/2015,2015.0
47,Penn St. (Big Ten),14,5-9,15,49,0.306,05/03/2015,2015.0
48,Navy (Patriot),14,9-5,13,43,0.302,05/03/2015,2015.0
49,Delaware (CAA),15,5-10,16,53,0.302,05/03/2015,2015.0
49,Fairfield (CAA),15,9-6,16,53,0.302,05/03/2015,2015.0
51,Rutgers (Big Ten),15,5-10,12,40,0.300,05/03/2015,2015.0
52,Mercer (SoCon),13,5-8,14,47,0.298,05/03/2015,2015.0
53,Virginia (ACC),14,10-4,8,27,0.296,05/03/2015,2015.0
54,Villanova (Big East),14,6-8,14,48,0.292,05/03/2015,2015.0
54,Bryant (NEC),17,8-9,14,48,0.292,05/03/2015,2015.0
56,Richmond (SoCon),16,11-5,17,61,0.279,05/03/2015,2015.0
57,Ohio St. (Big Ten),17,11-6,15,56,0.268,05/03/2015,2015.0
58,Hartford (America East),15,7-8,11,44,0.250,05/03/2015,2015.0
58,Air Force (ECAC),15,8-7,11,44,0.250,05/03/2015,2015.0
60,Monmouth (MAAC),14,6-8,14,58,0.241,05/03/2015,2015.0
61,Sacred Heart (NEC),13,6-7,13,55,0.236,05/03/2015,2015.0
62,Mount St. Mary's (NEC),15,5-10,10,44,0.227,05/03/2015,2015.0
63,Bellarmine (SoCon),12,4-8,5,23,0.217,05/03/2015,2015.0
64,VMI (SoCon),15,1-14,9,43,0.209,05/03/2015,2015.0
65,Manhattan (MAAC),15,1-14,14,69,0.203,05/03/2015,2015.0
66,Furman (SoCon),13,4-9,9,49,0.184,05/03/2015,2015.0
67,NJIT (Independent),12,0-12,7,45,0.156,05/03/2015,2015.0
68,Providence (Big East),14,5-9,7,50,0.140,05/03/2015,2015.0
-,UMass Lowell (America East),14,1-13,7,38,0.184,05/03/2015,2015.0
1,Denver (Big East),15,13-2,33,55,0.600,05/02/2015,2015.0
2,Colgate (Patriot),15,10-5,26,47,0.553,05/02/2015,2015.0
3,Marist (MAAC),16,13-3,24,44,0.545,05/02/2015,2015.0
4,Notre Dame (ACC),12,10-2,18,35,0.514,05/02/2015,2015.0
5,UAlbany (America East),17,15-2,40,81,0.494,05/02/2015,2015.0
6,Syracuse (ACC),14,12-2,27,55,0.491,05/02/2015,2015.0
7,Stony Brook (America East),18,13-5,33,68,0.485,05/02/2015,2015.0
8,Lehigh (Patriot),16,7-9,30,62,0.484,05/02/2015,2015.0
9,Brown (Ivy League),16,12-4,21,44,0.477,05/02/2015,2015.0
10,Princeton (Ivy League),14,9-5,24,51,0.471,05/02/2015,2015.0
11,Johns Hopkins (Big Ten),15,9-6,33,72,0.458,05/02/2015,2015.0
11,Saint Joseph's (NEC),17,11-6,22,48,0.458,05/02/2015,2015.0
13,Yale (Ivy League),14,10-4,15,33,0.455,05/02/2015,2015.0
14,Detroit Mercy (MAAC),14,8-6,23,51,0.451,05/02/2015,2015.0
15,Georgetown (Big East),16,10-6,23,52,0.442,05/02/2015,2015.0
16,High Point (SoCon),16,10-6,24,55,0.436,05/02/2015,2015.0
17,Vermont (America East),16,6-10,27,62,0.435,05/02/2015,2015.0
18,Cornell (Ivy League),15,10-5,21,49,0.429,05/02/2015,2015.0
19,North Carolina (ACC),15,12-3,22,52,0.423,05/02/2015,2015.0
20,Army West Point (Patriot),17,10-7,19,46,0.413,05/02/2015,2015.0
21,Penn (Ivy League),13,6-7,20,50,0.400,05/02/2015,2015.0
22,Quinnipiac (MAAC),15,7-8,21,53,0.396,05/02/2015,2015.0
23,Hobart (NEC),14,7-7,13,33,0.394,05/02/2015,2015.0
24,Boston U. (Patriot),13,6-7,18,46,0.391,05/02/2015,2015.0
25,Maryland (Big Ten),15,12-3,14,36,0.389,05/02/2015,2015.0
26,Marquette (Big East),16,10-6,15,39,0.385,05/02/2015,2015.0
27,Michigan (Big Ten),13,5-8,12,32,0.375,05/02/2015,2015.0
28,Duke (ACC),16,11-5,19,51,0.373,05/02/2015,2015.0
29,Massachusetts (CAA),15,5-10,20,54,0.370,05/02/2015,2015.0
30,Hofstra (CAA),14,5-9,24,65,0.369,05/02/2015,2015.0
31,UMBC (America East),13,5-8,14,38,0.368,05/02/2015,2015.0
32,Holy Cross (Patriot),13,6-7,11,30,0.367,05/02/2015,2015.0
33,Robert Morris (NEC),14,3-11,15,41,0.366,05/02/2015,2015.0
34,Harvard (Ivy League),14,7-7,19,52,0.365,05/02/2015,2015.0
35,Drexel (CAA),15,7-8,16,44,0.364,05/02/2015,2015.0
35,Towson (CAA),16,11-5,16,44,0.364,05/02/2015,2015.0
37,Siena (MAAC),14,5-9,17,47,0.362,05/02/2015,2015.0
38,Wagner (NEC),13,4-9,16,46,0.348,05/02/2015,2015.0
39,Lafayette (Patriot),14,4-10,18,52,0.346,05/02/2015,2015.0
40,Binghamton (America East),13,4-9,11,32,0.344,05/02/2015,2015.0
41,St. John's (NY) (Big East),14,3-11,16,47,0.340,05/02/2015,2015.0
42,Canisius (MAAC),15,3-12,17,50,0.340,05/02/2015,2015.0
43,Bucknell (Patriot),15,9-6,12,36,0.333,05/02/2015,2015.0
44,Dartmouth (Ivy League),13,5-8,13,40,0.325,05/02/2015,2015.0
45,Loyola Maryland (Patriot),15,7-8,12,37,0.324,05/02/2015,2015.0
46,Jacksonville (SoCon),12,4-8,17,54,0.315,05/02/2015,2015.0
47,Penn St. (Big Ten),14,5-9,15,49,0.306,05/02/2015,2015.0
48,Navy (Patriot),14,9-5,13,43,0.302,05/02/2015,2015.0
49,Delaware (CAA),15,5-10,16,53,0.302,05/02/2015,2015.0
49,Fairfield (CAA),15,9-6,16,53,0.302,05/02/2015,2015.0
51,Rutgers (Big Ten),15,5-10,12,40,0.300,05/02/2015,2015.0
52,Mercer (SoCon),13,5-8,14,47,0.298,05/02/2015,2015.0
53,Virginia (ACC),14,10-4,8,27,0.296,05/02/2015,2015.0
54,Villanova (Big East),14,6-8,14,48,0.292,05/02/2015,2015.0
54,Bryant (NEC),17,8-9,14,48,0.292,05/02/2015,2015.0
56,Richmond (SoCon),16,11-5,17,61,0.279,05/02/2015,2015.0
57,Ohio St. (Big Ten),17,11-6,15,56,0.268,05/02/2015,2015.0
58,Hartford (America East),15,7-8,11,44,0.250,05/02/2015,2015.0
58,Air Force (ECAC),15,8-7,11,44,0.250,05/02/2015,2015.0
60,Monmouth (MAAC),14,6-8,14,58,0.241,05/02/2015,2015.0
61,Sacred Heart (NEC),13,6-7,13,55,0.236,05/02/2015,2015.0
62,Mount St. Mary's (NEC),15,5-10,10,44,0.227,05/02/2015,2015.0
63,Bellarmine (SoCon),12,4-8,5,23,0.217,05/02/2015,2015.0
64,VMI (SoCon),15,1-14,9,43,0.209,05/02/2015,2015.0
65,Manhattan (MAAC),15,1-14,14,69,0.203,05/02/2015,2015.0
66,Furman (SoCon),13,4-9,9,49,0.184,05/02/2015,2015.0
67,NJIT (Independent),12,0-12,7,45,0.156,05/02/2015,2015.0
68,Providence (Big East),14,5-9,7,50,0.140,05/02/2015,2015.0
-,UMass Lowell (America East),14,1-13,7,38,0.184,05/02/2015,2015.0
1,Denver (Big East),14,12-2,30,50,0.600,05/01/2015,2015.0
2,Marist (MAAC),15,12-3,23,40,0.575,05/01/2015,2015.0
3,Notre Dame (ACC),11,9-2,18,32,0.563,05/01/2015,2015.0
4,Colgate (Patriot),14,10-4,24,43,0.558,05/01/2015,2015.0
5,Syracuse (ACC),13,11-2,26,52,0.500,05/01/2015,2015.0
6,Stony Brook (America East),17,13-4,32,65,0.492,05/01/2015,2015.0
7,UAlbany (America East),16,14-2,36,74,0.486,05/01/2015,2015.0
8,Lehigh (Patriot),16,7-9,30,62,0.484,05/01/2015,2015.0
9,Brown (Ivy League),16,12-4,21,44,0.477,05/01/2015,2015.0
10,Princeton (Ivy League),14,9-5,24,51,0.471,05/01/2015,2015.0
11,Yale (Ivy League),14,10-4,15,33,0.455,05/01/2015,2015.0
12,Detroit Mercy (MAAC),14,8-6,23,51,0.451,05/01/2015,2015.0
13,Johns Hopkins (Big Ten),14,8-6,32,71,0.451,05/01/2015,2015.0
14,Georgetown (Big East),15,10-5,21,47,0.447,05/01/2015,2015.0
15,Saint Joseph's (NEC),16,11-5,20,45,0.444,05/01/2015,2015.0
16,High Point (SoCon),15,9-6,24,55,0.436,05/01/2015,2015.0
17,Vermont (America East),16,6-10,27,62,0.435,05/01/2015,2015.0
18,Cornell (Ivy League),15,10-5,21,49,0.429,05/01/2015,2015.0
19,North Carolina (ACC),15,12-3,22,52,0.423,05/01/2015,2015.0
20,Penn (Ivy League),13,6-7,20,50,0.400,05/01/2015,2015.0
21,Hobart (NEC),14,7-7,13,33,0.394,05/01/2015,2015.0
22,Quinnipiac (MAAC),14,7-7,20,51,0.392,05/01/2015,2015.0
23,Boston U. (Patriot),13,6-7,18,46,0.391,05/01/2015,2015.0
24,Maryland (Big Ten),15,12-3,14,36,0.389,05/01/2015,2015.0
25,Army West Point (Patriot),16,10-6,17,44,0.386,05/01/2015,2015.0
26,Marquette (Big East),16,10-6,15,39,0.385,05/01/2015,2015.0
27,Towson (CAA),15,10-5,15,40,0.375,05/01/2015,2015.0
27,Michigan (Big Ten),13,5-8,12,32,0.375,05/01/2015,2015.0
29,Duke (ACC),16,11-5,19,51,0.373,05/01/2015,2015.0
30,Hofstra (CAA),14,5-9,24,65,0.369,05/01/2015,2015.0
31,UMBC (America East),13,5-8,14,38,0.368,05/01/2015,2015.0
32,Holy Cross (Patriot),13,6-7,11,30,0.367,05/01/2015,2015.0
33,Robert Morris (NEC),14,3-11,15,41,0.366,05/01/2015,2015.0
34,Massachusetts (CAA),14,5-9,19,52,0.365,05/01/2015,2015.0
34,Harvard (Ivy League),14,7-7,19,52,0.365,05/01/2015,2015.0
36,Drexel (CAA),15,7-8,16,44,0.364,05/01/2015,2015.0
37,Siena (MAAC),14,5-9,17,47,0.362,05/01/2015,2015.0
38,Wagner (NEC),13,4-9,16,46,0.348,05/01/2015,2015.0
39,Lafayette (Patriot),14,4-10,18,52,0.346,05/01/2015,2015.0
40,Binghamton (America East),13,4-9,11,32,0.344,05/01/2015,2015.0
41,St. John's (NY) (Big East),14,3-11,16,47,0.340,05/01/2015,2015.0
42,Canisius (MAAC),15,3-12,17,50,0.340,05/01/2015,2015.0
43,Bucknell (Patriot),15,9-6,12,36,0.333,05/01/2015,2015.0
44,Dartmouth (Ivy League),13,5-8,13,40,0.325,05/01/2015,2015.0
45,Loyola Maryland (Patriot),15,7-8,12,37,0.324,05/01/2015,2015.0
46,Jacksonville (SoCon),12,4-8,17,54,0.315,05/01/2015,2015.0
47,Penn St. (Big Ten),14,5-9,15,49,0.306,05/01/2015,2015.0
48,Fairfield (CAA),15,9-6,16,53,0.302,05/01/2015,2015.0
48,Delaware (CAA),15,5-10,16,53,0.302,05/01/2015,2015.0
50,Rutgers (Big Ten),15,5-10,12,40,0.300,05/01/2015,2015.0
51,Mercer (SoCon),13,5-8,14,47,0.298,05/01/2015,2015.0
52,Virginia (ACC),14,10-4,8,27,0.296,05/01/2015,2015.0
53,Navy (Patriot),13,8-5,12,41,0.293,05/01/2015,2015.0
54,Villanova (Big East),14,6-8,14,48,0.292,05/01/2015,2015.0
55,Richmond (SoCon),15,11-4,17,59,0.288,05/01/2015,2015.0
56,Air Force (ECAC),14,8-6,11,40,0.275,05/01/2015,2015.0
57,Bryant (NEC),16,7-9,12,44,0.273,05/01/2015,2015.0
58,Ohio St. (Big Ten),16,11-5,15,56,0.268,05/01/2015,2015.0
59,Hartford (America East),15,7-8,11,44,0.250,05/01/2015,2015.0
60,Monmouth (MAAC),14,6-8,14,58,0.241,05/01/2015,2015.0
61,Sacred Heart (NEC),13,6-7,13,55,0.236,05/01/2015,2015.0
62,Mount St. Mary's (NEC),15,5-10,10,44,0.227,05/01/2015,2015.0
63,Bellarmine (SoCon),12,4-8,5,23,0.217,05/01/2015,2015.0
64,VMI (SoCon),15,1-14,9,43,0.209,05/01/2015,2015.0
65,Manhattan (MAAC),15,1-14,14,69,0.203,05/01/2015,2015.0
66,Furman (SoCon),13,4-9,9,49,0.184,05/01/2015,2015.0
67,NJIT (Independent),12,0-12,7,45,0.156,05/01/2015,2015.0
68,Providence (Big East),14,5-9,7,50,0.140,05/01/2015,2015.0
-,UMass Lowell (America East),14,1-13,7,38,0.184,05/01/2015,2015.0
1,Denver (Big East),14,12-2,30,50,0.600,04/30/2015,2015.0
2,Marist (MAAC),15,12-3,23,40,0.575,04/30/2015,2015.0
3,Notre Dame (ACC),11,9-2,18,32,0.563,04/30/2015,2015.0
4,Colgate (Patriot),14,10-4,24,43,0.558,04/30/2015,2015.0
5,Brown (Ivy League),15,12-3,21,41,0.512,04/30/2015,2015.0
6,Syracuse (ACC),13,11-2,26,52,0.500,04/30/2015,2015.0
6,Princeton (Ivy League),13,8-5,24,48,0.500,04/30/2015,2015.0
8,Stony Brook (America East),17,13-4,32,65,0.492,04/30/2015,2015.0
9,UAlbany (America East),16,14-2,36,74,0.486,04/30/2015,2015.0
10,Lehigh (Patriot),16,7-9,30,62,0.484,04/30/2015,2015.0
11,Yale (Ivy League),13,9-4,15,33,0.455,04/30/2015,2015.0
12,Detroit Mercy (MAAC),14,8-6,23,51,0.451,04/30/2015,2015.0
13,Johns Hopkins (Big Ten),14,8-6,32,71,0.451,04/30/2015,2015.0
14,Georgetown (Big East),15,10-5,21,47,0.447,04/30/2015,2015.0
15,Saint Joseph's (NEC),16,11-5,20,45,0.444,04/30/2015,2015.0
16,High Point (SoCon),15,9-6,24,55,0.436,04/30/2015,2015.0
17,Vermont (America East),16,6-10,27,62,0.435,04/30/2015,2015.0
18,Cornell (Ivy League),14,10-4,20,46,0.435,04/30/2015,2015.0
19,North Carolina (ACC),15,12-3,22,52,0.423,04/30/2015,2015.0
20,Penn (Ivy League),13,6-7,20,50,0.400,04/30/2015,2015.0
21,Hobart (NEC),14,7-7,13,33,0.394,04/30/2015,2015.0
22,Quinnipiac (MAAC),14,7-7,20,51,0.392,04/30/2015,2015.0
23,Boston U. (Patriot),13,6-7,18,46,0.391,04/30/2015,2015.0
