Date,Team,Shot Percent
2023-05-06,Brown,0.285
2023-05-06,NJIT,0.283
2023-05-06,Towson,0.282
2023-05-06,UMBC,0.281
2023-05-06,Canisius,0.28
2023-05-06,Bucknell,0.272
2023-05-06,Harvard,0.271
2023-05-06,Rutgers,0.27
2023-05-06,Vermont,0.268
2023-05-06,Mercer,0.267
2023-05-06,Massachusetts,0.266
2023-05-06,LIU,0.266
2023-05-06,VMI,0.266
2023-05-06,Holy Cross,0.266
2023-05-06,Mount St. Mary's,0.257
2023-05-06,Siena,0.256
2023-05-06,Manhattan,0.253
2023-05-06,UAlbany,0.253
2023-05-06,Monmouth,0.251
2023-05-06,Hampton,0.25
2023-05-06,St. John's,0.25
2023-05-06,Hofstra,0.25
2023-05-06,Detroit Mercy,0.23
2023-05-06,St. Bonaventure,0.23
2023-05-06,Navy,0.226
2023-05-06,Wagner,0.211
2023-05-06,Merrimack,0.315
2023-05-06,Hartford,0.312
2023-05-06,Queens,0.268
2023-05-06,Lindenwood,0.25
2023-05-05,Virginia,0.375
2023-05-05,Notre Dame,0.348
2023-05-05,Lehigh,0.342
2023-05-05,Denver,0.34
2023-05-05,Marquette,0.34
2023-05-05,Delaware,0.338
2023-05-05,Bryant,0.338
2023-05-05,Michigan,0.337
2023-05-05,North Carolina,0.337
2023-05-05,Cornell,0.336
2023-05-05,Syracuse,0.336
2023-05-05,Duke,0.333
2023-05-05,Bellarmine,0.332
2023-05-05,Yale,0.332
2023-05-05,Penn St.,0.33
2023-05-05,Georgetown,0.33
2023-05-05,Marist,0.326
2023-05-05,Saint Joseph's,0.324
2023-05-05,Johns Hopkins,0.323
2023-05-05,Cleveland St.,0.322
2023-05-05,Drexel,0.319
2023-05-05,Richmond,0.318
2023-05-05,Jacksonville,0.315
2023-05-05,Binghamton,0.314
2023-05-05,Utah,0.311
2023-05-05,Ohio St.,0.31
2023-05-05,Air Force,0.308
2023-05-05,High Point,0.307
2023-05-05,Stony Brook,0.306
2023-05-05,Boston U.,0.305
2023-05-05,Providence,0.304
2023-05-05,Quinnipiac,0.304
2023-05-05,Army West Point,0.302
2023-05-05,Maryland,0.302
2023-05-05,Sacred Heart,0.301
2023-05-05,Penn,0.3
2023-05-05,Hobart,0.299
2023-05-05,Fairfield,0.298
2023-05-05,Lafayette,0.298
2023-05-05,Princeton,0.297
2023-05-05,Robert Morris,0.295
2023-05-05,Dartmouth,0.293
2023-05-05,UMass Lowell,0.293
2023-05-05,Loyola Maryland,0.29
2023-05-05,Colgate,0.289
2023-05-05,Villanova,0.288
2023-05-05,Brown,0.285
2023-05-05,NJIT,0.283
2023-05-05,Towson,0.282
2023-05-05,UMBC,0.281
2023-05-05,Canisius,0.28
2023-05-05,Bucknell,0.272
2023-05-05,Harvard,0.271
2023-05-05,Rutgers,0.27
2023-05-05,Vermont,0.268
2023-05-05,Mercer,0.267
2023-05-05,Massachusetts,0.266
2023-05-05,LIU,0.266
2023-05-05,VMI,0.266
2023-05-05,Holy Cross,0.266
2023-05-05,Siena,0.263
2023-05-05,Mount St. Mary's,0.257
2023-05-05,UAlbany,0.254
2023-05-05,Manhattan,0.253
2023-05-05,Monmouth,0.251
2023-05-05,Hampton,0.25
2023-05-05,St. John's,0.25
2023-05-05,Hofstra,0.25
2023-05-05,Detroit Mercy,0.23
2023-05-05,St. Bonaventure,0.23
2023-05-05,Navy,0.226
2023-05-05,Wagner,0.211
2023-05-05,Merrimack,0.315
2023-05-05,Hartford,0.312
2023-05-05,Queens,0.268
2023-05-05,Lindenwood,0.25
2023-05-04,Virginia,0.375
2023-05-04,Notre Dame,0.348
2023-05-04,Lehigh,0.345
2023-05-04,Denver,0.34
2023-05-04,Marquette,0.34
2023-05-04,Delaware,0.338
2023-05-04,Bryant,0.338
2023-05-04,Cornell,0.337
2023-05-04,Michigan,0.337
2023-05-04,North Carolina,0.337
2023-05-04,Syracuse,0.336
2023-05-04,Duke,0.333
2023-05-04,Penn St.,0.33
2023-05-04,Georgetown,0.33
2023-05-04,Bellarmine,0.328
2023-05-04,Marist,0.326
2023-05-04,Yale,0.325
2023-05-04,Saint Joseph's,0.324
2023-05-04,Johns Hopkins,0.323
2023-05-04,Cleveland St.,0.322
2023-05-04,Drexel,0.319
2023-05-04,Richmond,0.318
2023-05-04,Jacksonville,0.315
2023-05-04,Binghamton,0.314
2023-05-04,Air Force,0.312
2023-05-04,Utah,0.311
2023-05-04,Boston U.,0.311
2023-05-04,Ohio St.,0.31
2023-05-04,High Point,0.307
2023-05-04,Stony Brook,0.306
2023-05-04,Penn,0.305
2023-05-04,Robert Morris,0.305
2023-05-04,Princeton,0.305
2023-05-04,Providence,0.304
2023-05-04,Quinnipiac,0.304
2023-05-04,Maryland,0.302
2023-05-04,Sacred Heart,0.301
2023-05-04,Hobart,0.299
2023-05-04,Fairfield,0.298
2023-05-04,Lafayette,0.298
2023-05-04,Dartmouth,0.293
2023-05-04,UMass Lowell,0.293
2023-05-04,Army West Point,0.291
2023-05-04,Colgate,0.289
2023-05-04,Villanova,0.288
2023-05-04,Loyola Maryland,0.287
2023-05-04,Brown,0.285
2023-05-04,NJIT,0.283
2023-05-04,Towson,0.282
2023-05-04,UMBC,0.281
2023-05-04,Canisius,0.28
2023-05-04,Bucknell,0.272
2023-05-04,Harvard,0.271
2023-05-04,Rutgers,0.27
2023-05-04,Vermont,0.268
2023-05-04,Mercer,0.267
2023-05-04,Massachusetts,0.266
2023-05-04,LIU,0.266
2023-05-04,VMI,0.266
2023-05-04,Holy Cross,0.266
2023-05-04,Siena,0.263
2023-05-04,Mount St. Mary's,0.257
2023-05-04,UAlbany,0.254
2023-05-04,Manhattan,0.253
2023-05-04,Monmouth,0.251
2023-05-04,Hampton,0.25
2023-05-04,St. John's,0.25
2023-05-04,Hofstra,0.25
2023-05-04,Detroit Mercy,0.23
2023-05-04,St. Bonaventure,0.23
2023-05-04,Navy,0.226
2023-05-04,Wagner,0.211
2023-05-04,Merrimack,0.315
2023-05-04,Hartford,0.312
2023-05-04,Queens,0.268
2023-05-04,Lindenwood,0.25
2023-05-02,Virginia,0.375
2023-05-02,Notre Dame,0.348
2023-05-02,Lehigh,0.345
2023-05-02,Delaware,0.342
2023-05-02,Bryant,0.34
2023-05-02,Marquette,0.34
2023-05-02,Michigan,0.339
2023-05-02,Cornell,0.337
2023-05-02,North Carolina,0.337
2023-05-02,Syracuse,0.336
2023-05-02,Duke,0.333
2023-05-02,Denver,0.33
2023-05-02,Drexel,0.328
2023-05-02,Penn St.,0.328
2023-05-02,Bellarmine,0.328
2023-05-02,Yale,0.325
2023-05-02,Johns Hopkins,0.324
2023-05-02,Saint Joseph's,0.323
2023-05-02,Cleveland St.,0.322
2023-05-02,Georgetown,0.32
2023-05-02,Marist,0.317
2023-05-02,Richmond,0.317
2023-05-02,Binghamton,0.315
2023-05-02,Jacksonville,0.315
2023-05-02,Providence,0.313
2023-05-02,Air Force,0.312
2023-05-02,Utah,0.311
2023-05-02,Boston U.,0.311
2023-05-02,Ohio St.,0.31
2023-05-02,Stony Brook,0.306
2023-05-02,Penn,0.305
2023-05-02,Robert Morris,0.305
2023-05-02,Princeton,0.305
2023-05-02,High Point,0.304
2023-05-02,Quinnipiac,0.304
2023-05-02,Sacred Heart,0.301
2023-05-02,Hobart,0.299
2023-05-02,Fairfield,0.298
2023-05-02,Lafayette,0.298
2023-05-02,Maryland,0.296
2023-05-02,Dartmouth,0.293
2023-05-02,UMass Lowell,0.293
2023-05-02,Army West Point,0.291
2023-05-02,Colgate,0.289
2023-05-02,Loyola Maryland,0.287
2023-05-02,Villanova,0.287
2023-05-02,Towson,0.286
2023-05-02,Brown,0.285
2023-05-02,NJIT,0.283
2023-05-02,Vermont,0.281
2023-05-02,UMBC,0.281
2023-05-02,Canisius,0.28
2023-05-02,Bucknell,0.272
2023-05-02,Harvard,0.271
2023-05-02,Rutgers,0.27
2023-05-02,Mount St. Mary's,0.268
2023-05-02,Mercer,0.267
2023-05-02,Massachusetts,0.266
2023-05-02,LIU,0.266
2023-05-02,VMI,0.266
2023-05-02,Holy Cross,0.266
2023-05-02,Siena,0.259
2023-05-02,Manhattan,0.256
2023-05-02,UAlbany,0.253
2023-05-02,Monmouth,0.251
2023-05-02,Hampton,0.25
2023-05-02,St. John's,0.25
2023-05-02,Hofstra,0.25
2023-05-02,Detroit Mercy,0.23
2023-05-02,St. Bonaventure,0.23
2023-05-02,Navy,0.226
2023-05-02,Wagner,0.211
2023-05-02,Merrimack,0.315
2023-05-02,Hartford,0.312
2023-05-02,Queens,0.268
2023-05-02,Lindenwood,0.25
2023-04-30,Virginia,0.375
2023-04-30,Lehigh,0.349
2023-04-30,Notre Dame,0.348
2023-04-30,Delaware,0.342
2023-04-30,Bryant,0.34
2023-04-30,Marquette,0.34
2023-04-30,Michigan,0.339
2023-04-30,Cornell,0.337
2023-04-30,North Carolina,0.337
2023-04-30,Syracuse,0.336
2023-04-30,Duke,0.333
2023-04-30,Denver,0.33
2023-04-30,Drexel,0.328
2023-04-30,Penn St.,0.328
2023-04-30,Bellarmine,0.326
2023-04-30,Yale,0.325
2023-04-30,Johns Hopkins,0.324
2023-04-30,Saint Joseph's,0.323
2023-04-30,Jacksonville,0.323
2023-04-30,Cleveland St.,0.322
2023-04-30,Georgetown,0.32
2023-04-30,Marist,0.317
2023-04-30,Richmond,0.317
2023-04-30,Binghamton,0.315
2023-04-30,Providence,0.313
2023-04-30,Air Force,0.312
2023-04-30,Utah,0.311
2023-04-30,Robert Morris,0.311
2023-04-30,Boston U.,0.311
2023-04-30,Ohio St.,0.31
2023-04-30,Stony Brook,0.306
2023-04-30,Penn,0.305
2023-04-30,Princeton,0.305
2023-04-30,High Point,0.304
2023-04-30,Quinnipiac,0.304
2023-04-30,Sacred Heart,0.301
2023-04-30,Hobart,0.299
2023-04-30,Fairfield,0.298
2023-04-30,Lafayette,0.298
2023-04-30,Maryland,0.296
2023-04-30,Dartmouth,0.293
2023-04-30,UMass Lowell,0.293
2023-04-30,Army West Point,0.291
2023-04-30,Colgate,0.289
2023-04-30,Villanova,0.287
2023-04-30,Towson,0.286
2023-04-30,Brown,0.285
2023-04-30,Loyola Maryland,0.285
2023-04-30,NJIT,0.283
2023-04-30,Vermont,0.281
2023-04-30,UMBC,0.281
2023-04-30,Canisius,0.28
2023-04-30,Bucknell,0.272
2023-04-30,Harvard,0.271
2023-04-30,Rutgers,0.27
2023-04-30,Mount St. Mary's,0.268
2023-04-30,Massachusetts,0.266
2023-04-30,LIU,0.266
2023-04-30,VMI,0.266
2023-04-30,Holy Cross,0.266
2023-04-30,Mercer,0.264
2023-04-30,Siena,0.259
2023-04-30,Manhattan,0.256
2023-04-30,UAlbany,0.253
2023-04-30,Monmouth,0.251
2023-04-30,Hampton,0.25
2023-04-30,St. John's,0.25
2023-04-30,Hofstra,0.25
2023-04-30,Detroit Mercy,0.23
2023-04-30,St. Bonaventure,0.23
2023-04-30,Navy,0.23
2023-04-30,Wagner,0.211
2023-04-30,Merrimack,0.315
2023-04-30,Hartford,0.312
2023-04-30,Queens,0.268
2023-04-30,Lindenwood,0.25
2023-04-26,Virginia,0.385
2023-04-26,Notre Dame,0.362
2023-04-26,Lehigh,0.347
2023-04-26,Delaware,0.346
2023-04-26,Cornell,0.343
2023-04-26,Bryant,0.342
2023-04-26,Michigan,0.338
2023-04-26,North Carolina,0.337
2023-04-26,Syracuse,0.336
2023-04-26,Marquette,0.333
2023-04-26,Denver,0.329
2023-04-26,Drexel,0.328
2023-04-26,Penn St.,0.328
2023-04-26,Bellarmine,0.328
2023-04-26,Duke,0.325
2023-04-26,Providence,0.324
2023-04-26,Jacksonville,0.324
2023-04-26,Johns Hopkins,0.324
2023-04-26,Georgetown,0.32
2023-04-26,Yale,0.32
2023-04-26,Air Force,0.319
2023-04-26,Ohio St.,0.318
2023-04-26,Boston U.,0.318
2023-04-26,Cleveland St.,0.318
2023-04-26,Robert Morris,0.315
2023-04-26,Saint Joseph's,0.315
2023-04-26,Utah,0.314
2023-04-26,Binghamton,0.31
2023-04-26,High Point,0.306
2023-04-26,Penn,0.305
2023-04-26,Princeton,0.305
2023-04-26,Hobart,0.305
2023-04-26,Stony Brook,0.303
2023-04-26,Richmond,0.3
2023-04-26,UMass Lowell,0.298
2023-04-26,Lafayette,0.298
2023-04-26,Marist,0.298
2023-04-26,Dartmouth,0.297
2023-04-26,Sacred Heart,0.293
2023-04-26,Quinnipiac,0.291
2023-04-26,Villanova,0.29
2023-04-26,Army West Point,0.289
2023-04-26,Maryland,0.289
2023-04-26,UMBC,0.288
2023-04-26,NJIT,0.286
2023-04-26,Loyola Maryland,0.285
2023-04-26,Fairfield,0.284
2023-04-26,Vermont,0.284
2023-04-26,Towson,0.284
2023-04-26,Brown,0.282
2023-04-26,Canisius,0.28
2023-04-26,Bucknell,0.274
2023-04-26,Holy Cross,0.273
2023-04-26,Harvard,0.271
2023-04-26,Mount St. Mary's,0.268
2023-04-26,Rutgers,0.266
2023-04-26,LIU,0.266
2023-04-26,VMI,0.266
2023-04-26,Colgate,0.265
2023-04-26,Massachusetts,0.262
2023-04-26,Mercer,0.262
2023-04-26,Siena,0.257
2023-04-26,Hampton,0.256
2023-04-26,Manhattan,0.256
2023-04-26,Monmouth,0.255
2023-04-26,Hofstra,0.252
2023-04-26,UAlbany,0.249
2023-04-26,St. John's,0.246
2023-04-26,Navy,0.228
2023-04-26,Detroit Mercy,0.227
2023-04-26,St. Bonaventure,0.225
2023-04-26,Wagner,0.211
2023-04-26,Merrimack,0.317
2023-04-26,Hartford,0.312
2023-04-26,Queens,0.273
2023-04-26,Lindenwood,0.25
2023-04-25,Virginia,0.385
2023-04-25,Notre Dame,0.362
2023-04-25,Lehigh,0.347
2023-04-25,Delaware,0.346
2023-04-25,Cornell,0.343
2023-04-25,Bryant,0.342
2023-04-25,Michigan,0.338
2023-04-25,North Carolina,0.337
2023-04-25,Syracuse,0.336
2023-04-25,Marquette,0.333
2023-04-25,Denver,0.329
2023-04-25,Drexel,0.328
2023-04-25,Penn St.,0.328
2023-04-25,Bellarmine,0.328
2023-04-25,Duke,0.325
2023-04-25,Providence,0.324
2023-04-25,Jacksonville,0.324
2023-04-25,Johns Hopkins,0.324
2023-04-25,Georgetown,0.32
2023-04-25,Yale,0.32
2023-04-25,Air Force,0.319
2023-04-25,Ohio St.,0.318
2023-04-25,Boston U.,0.318
2023-04-25,Cleveland St.,0.318
2023-04-25,Robert Morris,0.315
2023-04-25,Saint Joseph's,0.315
2023-04-25,Utah,0.314
2023-04-25,Binghamton,0.31
2023-04-25,High Point,0.306
2023-04-25,Princeton,0.305
2023-04-25,Hobart,0.305
2023-04-25,Stony Brook,0.303
2023-04-25,Richmond,0.3
2023-04-25,Penn,0.299
2023-04-25,UMass Lowell,0.298
2023-04-25,Lafayette,0.298
2023-04-25,Marist,0.298
2023-04-25,Dartmouth,0.297
2023-04-25,Sacred Heart,0.293
2023-04-25,Quinnipiac,0.291
2023-04-25,Villanova,0.29
2023-04-25,Army West Point,0.289
2023-04-25,Maryland,0.289
2023-04-25,UMBC,0.288
2023-04-25,NJIT,0.286
2023-04-25,Loyola Maryland,0.285
2023-04-25,Fairfield,0.284
2023-04-25,Vermont,0.284
2023-04-25,Towson,0.284
2023-04-25,Brown,0.282
2023-04-25,Canisius,0.28
2023-04-25,Bucknell,0.274
2023-04-25,Holy Cross,0.273
2023-04-25,Harvard,0.271
2023-04-25,Mount St. Mary's,0.268
2023-04-25,Rutgers,0.266
2023-04-25,LIU,0.266
2023-04-25,VMI,0.266
2023-04-25,Colgate,0.265
2023-04-25,Massachusetts,0.262
2023-04-25,Mercer,0.262
2023-04-25,Siena,0.257
2023-04-25,Hampton,0.256
2023-04-25,Manhattan,0.256
2023-04-25,Monmouth,0.255
2023-04-25,Hofstra,0.252
2023-04-25,St. John's,0.246
2023-04-25,UAlbany,0.244
2023-04-25,Navy,0.228
2023-04-25,Detroit Mercy,0.227
2023-04-25,St. Bonaventure,0.225
2023-04-25,Wagner,0.211
2023-04-25,Merrimack,0.317
2023-04-25,Hartford,0.312
2023-04-25,Queens,0.273
2023-04-25,Lindenwood,0.25
2023-04-24,Virginia,0.377
2023-04-24,Notre Dame,0.362
2023-04-24,Lehigh,0.347
2023-04-24,Delaware,0.346
2023-04-24,Cornell,0.343
2023-04-24,Michigan,0.338
2023-04-24,Bryant,0.338
2023-04-24,North Carolina,0.337
2023-04-24,Syracuse,0.336
2023-04-24,Marquette,0.333
2023-04-24,Denver,0.329
2023-04-24,Drexel,0.328
2023-04-24,Penn St.,0.328
2023-04-24,Bellarmine,0.328
2023-04-24,Duke,0.325
2023-04-24,Providence,0.324
2023-04-24,Jacksonville,0.324
2023-04-24,Johns Hopkins,0.324
2023-04-24,Georgetown,0.32
2023-04-24,Yale,0.32
2023-04-24,Air Force,0.319
2023-04-24,Ohio St.,0.318
2023-04-24,Boston U.,0.318
2023-04-24,Cleveland St.,0.318
2023-04-24,Robert Morris,0.315
2023-04-24,Saint Joseph's,0.315
2023-04-24,Utah,0.314
2023-04-24,Binghamton,0.31
2023-04-24,High Point,0.306
2023-04-24,Princeton,0.305
2023-04-24,Hobart,0.305
2023-04-24,Stony Brook,0.303
2023-04-24,Lafayette,0.302
2023-04-24,Richmond,0.3
2023-04-24,Penn,0.299
2023-04-24,UMass Lowell,0.298
2023-04-24,Marist,0.298
2023-04-24,Dartmouth,0.297
2023-04-24,Sacred Heart,0.293
2023-04-24,Quinnipiac,0.291
2023-04-24,Villanova,0.29
2023-04-24,Army West Point,0.289
2023-04-24,Maryland,0.289
2023-04-24,UMBC,0.288
2023-04-24,NJIT,0.286
2023-04-24,Loyola Maryland,0.285
2023-04-24,Fairfield,0.284
2023-04-24,Vermont,0.284
2023-04-24,Towson,0.284
2023-04-24,Canisius,0.28
2023-04-24,Brown,0.279
2023-04-24,Bucknell,0.274
2023-04-24,Holy Cross,0.273
2023-04-24,Harvard,0.271
2023-04-24,Mount St. Mary's,0.268
2023-04-24,Rutgers,0.266
2023-04-24,LIU,0.266
2023-04-24,VMI,0.266
2023-04-24,Colgate,0.265
2023-04-24,Massachusetts,0.262
2023-04-24,Mercer,0.262
2023-04-24,Siena,0.257
2023-04-24,Hampton,0.256
2023-04-24,Manhattan,0.256
2023-04-24,Monmouth,0.255
2023-04-24,Hofstra,0.252
2023-04-24,St. John's,0.246
2023-04-24,UAlbany,0.244
2023-04-24,Navy,0.228
2023-04-24,Detroit Mercy,0.227
2023-04-24,St. Bonaventure,0.225
2023-04-24,Wagner,0.211
2023-04-24,Merrimack,0.317
2023-04-24,Hartford,0.312
2023-04-24,Queens,0.273
2023-04-24,Lindenwood,0.25
2023-04-23,Virginia,0.377
2023-04-23,Notre Dame,0.362
2023-04-23,Lehigh,0.348
2023-04-23,Delaware,0.346
2023-04-23,Cornell,0.343
2023-04-23,Michigan,0.338
2023-04-23,Bryant,0.338
2023-04-23,North Carolina,0.337
2023-04-23,Syracuse,0.336
2023-04-23,Marquette,0.333
2023-04-23,Denver,0.329
2023-04-23,Drexel,0.328
2023-04-23,Penn St.,0.328
2023-04-23,Bellarmine,0.328
2023-04-23,Duke,0.325
2023-04-23,Providence,0.324
2023-04-23,Jacksonville,0.324
2023-04-23,Johns Hopkins,0.324
2023-04-23,Yale,0.32
2023-04-23,Cleveland St.,0.32
2023-04-23,Air Force,0.319
2023-04-23,Ohio St.,0.318
2023-04-23,Boston U.,0.317
2023-04-23,Robert Morris,0.315
2023-04-23,Georgetown,0.315
2023-04-23,Saint Joseph's,0.315
2023-04-23,Utah,0.315
2023-04-23,Binghamton,0.31
2023-04-23,High Point,0.306
2023-04-23,Princeton,0.305
2023-04-23,Hobart,0.305
2023-04-23,Stony Brook,0.303
2023-04-23,Lafayette,0.302
2023-04-23,Richmond,0.3
2023-04-23,Penn,0.299
2023-04-23,UMass Lowell,0.298
2023-04-23,Marist,0.298
2023-04-23,Dartmouth,0.297
2023-04-23,Sacred Heart,0.293
2023-04-23,Quinnipiac,0.291
2023-04-23,Villanova,0.29
2023-04-23,Army West Point,0.289
2023-04-23,Maryland,0.289
2023-04-23,UMBC,0.288
2023-04-23,NJIT,0.286
2023-04-23,Loyola Maryland,0.285
2023-04-23,Fairfield,0.284
2023-04-23,Vermont,0.284
2023-04-23,Towson,0.284
2023-04-23,Canisius,0.28
2023-04-23,Brown,0.279
2023-04-23,Bucknell,0.274
2023-04-23,Holy Cross,0.273
2023-04-23,Harvard,0.271
2023-04-23,Mount St. Mary's,0.268
2023-04-23,Rutgers,0.266
2023-04-23,LIU,0.266
2023-04-23,VMI,0.266
2023-04-23,Colgate,0.265
2023-04-23,Massachusetts,0.263
2023-04-23,Mercer,0.262
2023-04-23,Siena,0.257
2023-04-23,Hampton,0.256
2023-04-23,Manhattan,0.256
2023-04-23,Monmouth,0.255
2023-04-23,Hofstra,0.252
2023-04-23,UAlbany,0.244
2023-04-23,St. John's,0.239
2023-04-23,Navy,0.228
2023-04-23,Detroit Mercy,0.227
2023-04-23,St. Bonaventure,0.226
2023-04-23,Wagner,0.211
2023-04-23,Merrimack,0.317
2023-04-23,Hartford,0.312
2023-04-23,Queens,0.273
2023-04-23,Lindenwood,0.25
2023-04-18,Virginia,0.384
2023-04-18,Notre Dame,0.365
2023-04-18,Lehigh,0.352
2023-04-18,North Carolina,0.35
2023-04-18,Delaware,0.341
2023-04-18,Cornell,0.341
2023-04-18,Syracuse,0.337
2023-04-18,Bryant,0.335
2023-04-18,Michigan,0.333
2023-04-18,Providence,0.328
2023-04-18,Drexel,0.327
2023-04-18,Duke,0.325
2023-04-18,Johns Hopkins,0.323
2023-04-18,Denver,0.323
2023-04-18,Penn St.,0.323
2023-04-18,Jacksonville,0.321
2023-04-18,Binghamton,0.321
2023-04-18,Bellarmine,0.32
2023-04-18,Marquette,0.32
2023-04-18,Cleveland St.,0.32
2023-04-18,Saint Joseph's,0.317
2023-04-18,Boston U.,0.315
2023-04-18,Georgetown,0.315
2023-04-18,Utah,0.315
2023-04-18,Yale,0.314
2023-04-18,Robert Morris,0.314
2023-04-18,Ohio St.,0.311
2023-04-18,Air Force,0.309
2023-04-18,UMass Lowell,0.306
2023-04-18,Dartmouth,0.304
2023-04-18,Hobart,0.303
2023-04-18,Princeton,0.301
2023-04-18,High Point,0.301
2023-04-18,Stony Brook,0.299
2023-04-18,Lafayette,0.297
2023-04-18,Sacred Heart,0.295
2023-04-18,NJIT,0.292
2023-04-18,Army West Point,0.29
2023-04-18,Penn,0.29
2023-04-18,Richmond,0.289
2023-04-18,Marist,0.289
2023-04-18,Quinnipiac,0.288
2023-04-18,Villanova,0.288
2023-04-18,Maryland,0.286
2023-04-18,UMBC,0.285
2023-04-18,Brown,0.284
2023-04-18,Canisius,0.284
2023-04-18,Fairfield,0.283
2023-04-18,Towson,0.28
2023-04-18,Rutgers,0.279
2023-04-18,VMI,0.276
2023-04-18,Loyola Maryland,0.274
2023-04-18,Harvard,0.274
2023-04-18,Vermont,0.274
2023-04-18,Holy Cross,0.273
2023-04-18,Bucknell,0.272
2023-04-18,Mount St. Mary's,0.269
2023-04-18,Massachusetts,0.267
2023-04-18,Manhattan,0.267
2023-04-18,LIU,0.264
2023-04-18,Hampton,0.262
2023-04-18,Colgate,0.259
2023-04-18,UAlbany,0.253
2023-04-18,Mercer,0.253
2023-04-18,Siena,0.252
2023-04-18,Monmouth,0.25
2023-04-18,Hofstra,0.242
2023-04-18,St. John's,0.239
2023-04-18,Detroit Mercy,0.235
2023-04-18,St. Bonaventure,0.232
2023-04-18,Navy,0.231
2023-04-18,Wagner,0.218
2023-04-18,Merrimack,0.321
2023-04-18,Hartford,0.311
2023-04-18,Queens,0.283
2023-04-18,Lindenwood,0.238
2023-04-16,Virginia,0.384
2023-04-16,Notre Dame,0.365
2023-04-16,Lehigh,0.352
2023-04-16,North Carolina,0.35
2023-04-16,Delaware,0.341
2023-04-16,Cornell,0.341
2023-04-16,Syracuse,0.337
2023-04-16,Bryant,0.335
2023-04-16,Michigan,0.333
2023-04-16,Providence,0.328
2023-04-16,Drexel,0.327
2023-04-16,Duke,0.325
2023-04-16,Johns Hopkins,0.323
2023-04-16,Denver,0.323
2023-04-16,Penn St.,0.323
2023-04-16,Binghamton,0.321
2023-04-16,Bellarmine,0.32
2023-04-16,Marquette,0.32
2023-04-16,Cleveland St.,0.32
2023-04-16,Jacksonville,0.319
2023-04-16,Saint Joseph's,0.317
2023-04-16,Boston U.,0.315
2023-04-16,Utah,0.315
2023-04-16,Yale,0.314
2023-04-16,Robert Morris,0.314
2023-04-16,Ohio St.,0.311
2023-04-16,Air Force,0.309
2023-04-16,UMass Lowell,0.308
2023-04-16,Dartmouth,0.306
2023-04-16,Hobart,0.303
2023-04-16,Princeton,0.302
2023-04-16,High Point,0.301
2023-04-16,Stony Brook,0.299
2023-04-16,Lafayette,0.297
2023-04-16,Georgetown,0.296
2023-04-16,Sacred Heart,0.295
2023-04-16,NJIT,0.292
2023-04-16,Army West Point,0.29
2023-04-16,Penn,0.29
2023-04-16,Richmond,0.289
2023-04-16,Marist,0.289
2023-04-16,Quinnipiac,0.288
2023-04-16,Villanova,0.288
2023-04-16,Maryland,0.286
2023-04-16,UMBC,0.285
2023-04-16,Brown,0.284
2023-04-16,Canisius,0.284
2023-04-16,Fairfield,0.283
2023-04-16,Towson,0.28
2023-04-16,Loyola Maryland,0.279
2023-04-16,Rutgers,0.279
2023-04-16,Holy Cross,0.277
2023-04-16,VMI,0.276
2023-04-16,Harvard,0.274
2023-04-16,Vermont,0.274
2023-04-16,Bucknell,0.272
2023-04-16,Mount St. Mary's,0.269
2023-04-16,Massachusetts,0.267
2023-04-16,Manhattan,0.267
2023-04-16,LIU,0.264
2023-04-16,Hampton,0.262
2023-04-16,Colgate,0.259
2023-04-16,UAlbany,0.253
2023-04-16,Mercer,0.253
2023-04-16,Siena,0.252
2023-04-16,Monmouth,0.25
2023-04-16,Hofstra,0.242
2023-04-16,St. John's,0.239
2023-04-16,Detroit Mercy,0.235
2023-04-16,St. Bonaventure,0.232
2023-04-16,Navy,0.231
2023-04-16,Wagner,0.218
2023-04-16,Merrimack,0.321
2023-04-16,Hartford,0.311
2023-04-16,Queens,0.283
2023-04-16,Lindenwood,0.238
2023-04-13,Virginia,0.388
2023-04-13,Notre Dame,0.365
2023-04-13,North Carolina,0.357
2023-04-13,Lehigh,0.35
2023-04-13,Michigan,0.349
2023-04-13,Bryant,0.348
2023-04-13,Delaware,0.347
2023-04-13,Cornell,0.343
2023-04-13,Drexel,0.339
2023-04-13,Providence,0.336
2023-04-13,Cleveland St.,0.334
2023-04-13,Syracuse,0.331
2023-04-13,Jacksonville,0.327
2023-04-13,Saint Joseph's,0.327
2023-04-13,Penn St.,0.326
2023-04-13,Duke,0.326
2023-04-13,Denver,0.319
2023-04-13,Bellarmine,0.318
2023-04-13,Marquette,0.318
2023-04-13,Robert Morris,0.316
2023-04-13,Johns Hopkins,0.315
2023-04-13,Binghamton,0.314
2023-04-13,Dartmouth,0.314
2023-04-13,Ohio St.,0.313
2023-04-13,Yale,0.312
2023-04-13,Boston U.,0.31
2023-04-13,Hobart,0.309
2023-04-13,Utah,0.308
2023-04-13,Stony Brook,0.307
2023-04-13,Lafayette,0.305
2023-04-13,High Point,0.304
2023-04-13,UMass Lowell,0.303
2023-04-13,Air Force,0.3
2023-04-13,Princeton,0.298
2023-04-13,NJIT,0.298
2023-04-13,Army West Point,0.296
2023-04-13,Brown,0.295
2023-04-13,Georgetown,0.291
2023-04-13,UMBC,0.29
2023-04-13,Richmond,0.288
2023-04-13,Sacred Heart,0.288
2023-04-13,Quinnipiac,0.287
2023-04-13,Canisius,0.286
