Date,Team,Saves per Game
2022-04-24,Air Force,12.62
2022-04-24,Georgetown,12.62
2022-04-24,Michigan,12.5
2022-04-24,Hofstra,12.43
2022-04-24,Harvard,12.36
2022-04-24,Rutgers,12.36
2022-04-24,Robert Morris,12.08
2022-04-24,Boston U.,12.08
2022-04-24,Denver,12.08
2022-04-24,Stony Brook,12.08
2022-04-24,Mount St. Mary's,12.0
2022-04-24,VMI,12.0
2022-04-24,High Point,11.92
2022-04-24,Bellarmine,11.8
2022-04-24,Jacksonville,11.8
2022-04-24,Providence,11.77
2022-04-24,Cornell,11.69
2022-04-24,Maryland,11.58
2022-04-24,Delaware,11.38
2022-04-24,Villanova,11.33
2022-04-24,Navy,11.08
2022-04-24,UAlbany,11.08
2022-04-24,Ohio St.,11.0
2022-04-24,UMBC,11.0
2022-04-24,Virginia,11.0
2022-04-24,Johns Hopkins,10.93
2022-04-24,Vermont,10.93
2022-04-24,Lehigh,10.92
2022-04-24,Manhattan,10.92
2022-04-24,Hobart,10.8
2022-04-24,Saint Joseph's,10.69
2022-04-24,Bucknell,10.62
2022-04-24,UMass Lowell,10.58
2022-04-24,Loyola Maryland,10.54
2022-04-24,Utah,10.27
2022-04-24,Syracuse,10.0
2022-04-24,Lafayette,9.07
2022-04-24,Merrimack,14.0
2022-04-21,Hampton,18.22
2022-04-21,St. Bonaventure,17.18
2022-04-21,NJIT,15.36
2022-04-21,Yale,14.9
2022-04-21,Detroit Mercy,14.67
2022-04-21,Siena,14.67
2022-04-21,Penn,14.44
2022-04-21,Monmouth,14.4
2022-04-21,Cleveland St.,14.36
2022-04-21,Penn St.,14.33
2022-04-21,Princeton,14.27
2022-04-21,Sacred Heart,14.27
2022-04-21,Marist,14.17
2022-04-21,LIU,14.0
2022-04-21,Dartmouth,13.91
2022-04-21,Army West Point,13.83
2022-04-21,Binghamton,13.82
2022-04-21,Colgate,13.82
2022-04-21,Canisius,13.75
2022-04-21,Towson,13.75
2022-04-21,Notre Dame,13.6
2022-04-21,Holy Cross,13.58
2022-04-21,Duke,13.47
2022-04-21,Richmond,13.36
2022-04-21,Wagner,13.2
2022-04-21,Air Force,13.08
2022-04-21,Fairfield,13.08
2022-04-21,North Carolina,13.08
2022-04-21,Quinnipiac,13.0
2022-04-21,St. John's,12.92
2022-04-21,Bryant,12.91
2022-04-21,Brown,12.82
2022-04-21,Drexel,12.73
2022-04-21,Rutgers,12.69
2022-04-21,Massachusetts,12.64
2022-04-21,Michigan,12.62
2022-04-21,Hofstra,12.54
2022-04-21,Marquette,12.5
2022-04-21,Mercer,12.46
2022-04-21,Georgetown,12.33
2022-04-21,VMI,12.33
2022-04-21,Boston U.,12.25
2022-04-21,Providence,12.25
2022-04-21,Denver,12.0
2022-04-21,Mount St. Mary's,12.0
2022-04-21,Stony Brook,11.92
2022-04-21,Robert Morris,11.91
2022-04-21,Harvard,11.8
2022-04-21,High Point,11.75
2022-04-21,Jacksonville,11.71
2022-04-21,Delaware,11.58
2022-04-21,Bellarmine,11.57
2022-04-21,Cornell,11.42
2022-04-21,Virginia,11.42
2022-04-21,Vermont,11.31
2022-04-21,Manhattan,11.18
2022-04-21,UAlbany,11.18
2022-04-21,Navy,11.08
2022-04-21,Maryland,11.0
2022-04-21,Johns Hopkins,10.85
2022-04-21,Villanova,10.82
2022-04-21,Hobart,10.78
2022-04-21,Ohio St.,10.75
2022-04-21,Bucknell,10.67
2022-04-21,Saint Joseph's,10.67
2022-04-21,Lehigh,10.64
2022-04-21,UMass Lowell,10.58
2022-04-21,Loyola Maryland,10.5
2022-04-21,Utah,10.4
2022-04-21,UMBC,10.11
2022-04-21,Syracuse,9.92
2022-04-21,Lafayette,8.92
2022-04-21,Merrimack,13.8
2022-04-20,Hampton,18.22
2022-04-20,St. Bonaventure,17.18
2022-04-20,NJIT,15.36
2022-04-20,Yale,14.9
2022-04-20,Detroit Mercy,14.67
2022-04-20,Siena,14.67
2022-04-20,Penn,14.44
2022-04-20,Monmouth,14.4
2022-04-20,Cleveland St.,14.36
2022-04-20,Penn St.,14.33
2022-04-20,Princeton,14.27
2022-04-20,Sacred Heart,14.27
2022-04-20,Marist,14.17
2022-04-20,LIU,14.0
2022-04-20,Dartmouth,13.91
2022-04-20,Army West Point,13.83
2022-04-20,Binghamton,13.82
2022-04-20,Colgate,13.82
2022-04-20,Canisius,13.75
2022-04-20,Towson,13.75
2022-04-20,Holy Cross,13.58
2022-04-20,Notre Dame,13.56
2022-04-20,Duke,13.47
2022-04-20,Richmond,13.36
2022-04-20,North Carolina,13.25
2022-04-20,Wagner,13.2
2022-04-20,Air Force,13.08
2022-04-20,Fairfield,13.08
2022-04-20,Quinnipiac,13.0
2022-04-20,St. John's,12.92
2022-04-20,Bryant,12.91
2022-04-20,Brown,12.82
2022-04-20,Drexel,12.73
2022-04-20,Rutgers,12.69
2022-04-20,Massachusetts,12.64
2022-04-20,Michigan,12.62
2022-04-20,Hofstra,12.54
2022-04-20,Marquette,12.5
2022-04-20,Mercer,12.46
2022-04-20,Georgetown,12.33
2022-04-20,VMI,12.33
2022-04-20,Boston U.,12.25
2022-04-20,Providence,12.25
2022-04-20,Denver,12.0
2022-04-20,Mount St. Mary's,12.0
2022-04-20,Stony Brook,11.92
2022-04-20,Robert Morris,11.91
2022-04-20,Harvard,11.8
2022-04-20,High Point,11.75
2022-04-20,Jacksonville,11.71
2022-04-20,Delaware,11.58
2022-04-20,Bellarmine,11.57
2022-04-20,Cornell,11.42
2022-04-20,Virginia,11.42
2022-04-20,Vermont,11.31
2022-04-20,Manhattan,11.18
2022-04-20,UAlbany,11.18
2022-04-20,Navy,11.08
2022-04-20,Maryland,11.0
2022-04-20,Johns Hopkins,10.85
2022-04-20,Villanova,10.82
2022-04-20,Hobart,10.78
2022-04-20,Ohio St.,10.75
2022-04-20,Bucknell,10.67
2022-04-20,Saint Joseph's,10.67
2022-04-20,Lehigh,10.64
2022-04-20,UMass Lowell,10.58
2022-04-20,Loyola Maryland,10.5
2022-04-20,Utah,10.4
2022-04-20,UMBC,10.11
2022-04-20,Syracuse,9.92
2022-04-20,Lafayette,8.92
2022-04-20,Merrimack,13.8
2022-04-19,Hampton,18.22
2022-04-19,St. Bonaventure,17.18
2022-04-19,NJIT,15.36
2022-04-19,Yale,14.9
2022-04-19,Detroit Mercy,14.67
2022-04-19,Siena,14.67
2022-04-19,Penn,14.44
2022-04-19,Monmouth,14.4
2022-04-19,Cleveland St.,14.36
2022-04-19,Penn St.,14.33
2022-04-19,Princeton,14.27
2022-04-19,Sacred Heart,14.27
2022-04-19,Marist,14.17
2022-04-19,LIU,14.0
2022-04-19,Dartmouth,13.91
2022-04-19,Army West Point,13.83
2022-04-19,Binghamton,13.82
2022-04-19,Colgate,13.82
2022-04-19,Canisius,13.75
2022-04-19,Towson,13.75
2022-04-19,Holy Cross,13.64
2022-04-19,Notre Dame,13.56
2022-04-19,Duke,13.47
2022-04-19,Richmond,13.36
2022-04-19,North Carolina,13.25
2022-04-19,Wagner,13.2
2022-04-19,Air Force,13.08
2022-04-19,Fairfield,13.08
2022-04-19,Quinnipiac,13.0
2022-04-19,St. John's,12.92
2022-04-19,Bryant,12.91
2022-04-19,Brown,12.82
2022-04-19,Drexel,12.73
2022-04-19,Rutgers,12.69
2022-04-19,Massachusetts,12.64
2022-04-19,Michigan,12.62
2022-04-19,Hofstra,12.54
2022-04-19,Marquette,12.5
2022-04-19,Mercer,12.46
2022-04-19,Georgetown,12.33
2022-04-19,VMI,12.33
2022-04-19,Boston U.,12.25
2022-04-19,Providence,12.25
2022-04-19,Denver,12.0
2022-04-19,Mount St. Mary's,12.0
2022-04-19,Stony Brook,11.92
2022-04-19,Robert Morris,11.91
2022-04-19,Harvard,11.8
2022-04-19,High Point,11.75
2022-04-19,Jacksonville,11.71
2022-04-19,Delaware,11.58
2022-04-19,Bellarmine,11.57
2022-04-19,Cornell,11.42
2022-04-19,Virginia,11.42
2022-04-19,Vermont,11.31
2022-04-19,Manhattan,11.18
2022-04-19,UAlbany,11.18
2022-04-19,Navy,11.08
2022-04-19,Maryland,11.0
2022-04-19,Johns Hopkins,10.85
2022-04-19,Villanova,10.82
2022-04-19,Hobart,10.78
2022-04-19,Ohio St.,10.75
2022-04-19,Bucknell,10.67
2022-04-19,Saint Joseph's,10.67
2022-04-19,Lehigh,10.64
2022-04-19,UMass Lowell,10.64
2022-04-19,Loyola Maryland,10.5
2022-04-19,Utah,10.4
2022-04-19,UMBC,10.11
2022-04-19,Syracuse,9.92
2022-04-19,Lafayette,8.92
2022-04-19,Merrimack,13.8
2022-04-17,Hampton,18.22
2022-04-17,St. Bonaventure,17.18
2022-04-17,NJIT,15.4
2022-04-17,Yale,14.9
2022-04-17,Detroit Mercy,14.67
2022-04-17,Siena,14.67
2022-04-17,Penn,14.44
2022-04-17,Monmouth,14.4
2022-04-17,Sacred Heart,14.36
2022-04-17,Penn St.,14.33
2022-04-17,Princeton,14.27
2022-04-17,Marist,14.17
2022-04-17,LIU,14.0
2022-04-17,Cleveland St.,13.91
2022-04-17,Dartmouth,13.91
2022-04-17,Army West Point,13.83
2022-04-17,Colgate,13.82
2022-04-17,Canisius,13.75
2022-04-17,Towson,13.75
2022-04-17,Holy Cross,13.64
2022-04-17,Notre Dame,13.56
2022-04-17,Duke,13.47
2022-04-17,Richmond,13.36
2022-04-17,Binghamton,13.3
2022-04-17,North Carolina,13.25
2022-04-17,Wagner,13.2
2022-04-17,Air Force,13.08
2022-04-17,Quinnipiac,13.0
2022-04-17,Fairfield,12.92
2022-04-17,St. John's,12.92
2022-04-17,Bryant,12.91
2022-04-17,Brown,12.82
2022-04-17,Drexel,12.73
2022-04-17,Rutgers,12.69
2022-04-17,Massachusetts,12.64
2022-04-17,Michigan,12.62
2022-04-17,Hofstra,12.54
2022-04-17,Marquette,12.5
2022-04-17,Mercer,12.46
2022-04-17,Georgetown,12.36
2022-04-17,VMI,12.33
2022-04-17,Boston U.,12.25
2022-04-17,Providence,12.25
2022-04-17,Denver,12.0
2022-04-17,Mount St. Mary's,12.0
2022-04-17,Stony Brook,11.92
2022-04-17,Robert Morris,11.91
2022-04-17,Harvard,11.8
2022-04-17,High Point,11.75
2022-04-17,Jacksonville,11.71
2022-04-17,Delaware,11.58
2022-04-17,Bellarmine,11.57
2022-04-17,Cornell,11.42
2022-04-17,Virginia,11.42
2022-04-17,Vermont,11.31
2022-04-17,Manhattan,11.18
2022-04-17,UAlbany,11.18
2022-04-17,Navy,11.08
2022-04-17,Maryland,11.0
2022-04-17,Johns Hopkins,10.85
2022-04-17,Villanova,10.82
2022-04-17,Hobart,10.78
2022-04-17,Ohio St.,10.75
2022-04-17,Bucknell,10.67
2022-04-17,Saint Joseph's,10.67
2022-04-17,Lehigh,10.64
2022-04-17,UMass Lowell,10.64
2022-04-17,Utah,10.4
2022-04-17,UMBC,10.11
2022-04-17,Syracuse,9.92
2022-04-17,Loyola Maryland,9.73
2022-04-17,Lafayette,8.92
2022-04-17,Merrimack,13.8
2022-04-14,Hampton,18.57
2022-04-14,St. Bonaventure,17.2
2022-04-14,NJIT,15.4
2022-04-14,Siena,15.18
2022-04-14,Detroit Mercy,15.13
2022-04-14,Yale,14.89
2022-04-14,Sacred Heart,14.7
2022-04-14,Monmouth,14.67
2022-04-14,Marist,14.64
2022-04-14,Princeton,14.2
2022-04-14,Army West Point,14.0
2022-04-14,Cleveland St.,14.0
2022-04-14,LIU,14.0
2022-04-14,Penn St.,14.0
2022-04-14,Towson,13.82
2022-04-14,Penn,13.75
2022-04-14,Colgate,13.7
2022-04-14,Dartmouth,13.7
2022-04-14,Notre Dame,13.56
2022-04-14,Duke,13.47
2022-04-14,Canisius,13.36
2022-04-14,Richmond,13.2
2022-04-14,Wagner,13.11
2022-04-14,Air Force,13.09
2022-04-14,Bryant,13.0
2022-04-14,Drexel,13.0
2022-04-14,Fairfield,13.0
2022-04-14,Holy Cross,13.0
2022-04-14,North Carolina,12.82
2022-04-14,Mercer,12.75
2022-04-14,St. John's,12.73
2022-04-14,Jacksonville,12.67
2022-04-14,Quinnipiac,12.67
2022-04-14,Brown,12.6
2022-04-14,Binghamton,12.56
2022-04-14,Rutgers,12.5
2022-04-14,Providence,12.45
2022-04-14,Hofstra,12.33
2022-04-14,Georgetown,12.3
2022-04-14,Massachusetts,12.2
2022-04-14,Boston U.,12.18
2022-04-14,Michigan,12.17
2022-04-14,Stony Brook,12.09
2022-04-14,Mount St. Mary's,12.08
2022-04-14,Denver,12.0
2022-04-14,High Point,12.0
2022-04-14,Virginia,11.73
2022-04-14,Harvard,11.67
2022-04-14,Robert Morris,11.6
2022-04-14,UAlbany,11.6
2022-04-14,VMI,11.55
2022-04-14,Bellarmine,11.46
2022-04-14,Cornell,11.45
2022-04-14,Marquette,11.27
2022-04-14,Manhattan,11.2
2022-04-14,Vermont,11.17
2022-04-14,Delaware,11.09
2022-04-14,Johns Hopkins,11.08
2022-04-14,Maryland,11.0
2022-04-14,Navy,11.0
2022-04-14,Bucknell,10.91
2022-04-14,Saint Joseph's,10.91
2022-04-14,UMass Lowell,10.7
2022-04-14,Lehigh,10.5
2022-04-14,Utah,10.44
2022-04-14,Hobart,10.38
2022-04-14,Villanova,10.3
2022-04-14,Syracuse,10.18
2022-04-14,Ohio St.,10.0
2022-04-14,UMBC,9.75
2022-04-14,Loyola Maryland,9.4
2022-04-14,Lafayette,8.83
2022-04-14,Merrimack,13.78
2022-04-12,Hampton,18.57
2022-04-12,St. Bonaventure,17.2
2022-04-12,NJIT,15.5
2022-04-12,Siena,15.18
2022-04-12,Detroit Mercy,15.13
2022-04-12,Yale,14.89
2022-04-12,Sacred Heart,14.7
2022-04-12,Monmouth,14.67
2022-04-12,Marist,14.64
2022-04-12,Princeton,14.2
2022-04-12,Army West Point,14.0
2022-04-12,Cleveland St.,14.0
2022-04-12,LIU,14.0
2022-04-12,Penn St.,14.0
2022-04-12,Towson,13.82
2022-04-12,Penn,13.75
2022-04-12,Colgate,13.7
2022-04-12,Dartmouth,13.7
2022-04-12,Notre Dame,13.56
2022-04-12,Canisius,13.36
2022-04-12,Richmond,13.2
2022-04-12,Wagner,13.11
2022-04-12,Air Force,13.09
2022-04-12,Bryant,13.0
2022-04-12,Drexel,13.0
2022-04-12,Fairfield,13.0
2022-04-12,Holy Cross,13.0
2022-04-12,Duke,12.86
2022-04-12,North Carolina,12.82
2022-04-12,Mercer,12.75
2022-04-12,St. John's,12.73
2022-04-12,Jacksonville,12.67
2022-04-12,Quinnipiac,12.67
2022-04-12,Brown,12.6
2022-04-12,Binghamton,12.56
2022-04-12,Rutgers,12.5
2022-04-12,Providence,12.45
2022-04-12,Hofstra,12.33
2022-04-12,Georgetown,12.3
2022-04-12,Massachusetts,12.2
2022-04-12,Boston U.,12.18
2022-04-12,Michigan,12.17
2022-04-12,Stony Brook,12.09
2022-04-12,Mount St. Mary's,12.08
2022-04-12,Denver,12.0
2022-04-12,High Point,12.0
2022-04-12,Virginia,12.0
2022-04-12,Harvard,11.67
2022-04-12,Robert Morris,11.6
2022-04-12,UAlbany,11.6
2022-04-12,VMI,11.55
2022-04-12,Bellarmine,11.46
2022-04-12,Cornell,11.45
2022-04-12,Marquette,11.27
2022-04-12,Manhattan,11.2
2022-04-12,Vermont,11.17
2022-04-12,Delaware,11.09
2022-04-12,Johns Hopkins,11.08
2022-04-12,Maryland,11.0
2022-04-12,Navy,11.0
2022-04-12,Bucknell,10.91
2022-04-12,Saint Joseph's,10.91
2022-04-12,UMass Lowell,10.7
2022-04-12,Lehigh,10.5
2022-04-12,Utah,10.44
2022-04-12,Hobart,10.38
2022-04-12,Villanova,10.3
2022-04-12,Syracuse,10.18
2022-04-12,Ohio St.,10.0
2022-04-12,UMBC,9.75
2022-04-12,Loyola Maryland,9.4
2022-04-12,Lafayette,8.83
2022-04-12,Merrimack,13.78
2022-04-11,Hampton,18.57
2022-04-11,St. Bonaventure,17.2
2022-04-11,Siena,15.18
2022-04-11,Detroit Mercy,15.13
2022-04-11,Yale,14.89
2022-04-11,Marist,14.8
2022-04-11,NJIT,14.78
2022-04-11,Sacred Heart,14.7
2022-04-11,Monmouth,14.67
2022-04-11,Princeton,14.2
2022-04-11,Army West Point,14.0
2022-04-11,Cleveland St.,14.0
2022-04-11,LIU,14.0
2022-04-11,Penn St.,14.0
2022-04-11,Towson,13.82
2022-04-11,Penn,13.75
2022-04-11,Colgate,13.7
2022-04-11,Dartmouth,13.7
2022-04-11,Canisius,13.36
2022-04-11,Notre Dame,13.25
2022-04-11,Richmond,13.2
2022-04-11,Wagner,13.11
2022-04-11,Air Force,13.09
2022-04-11,Bryant,13.0
2022-04-11,Drexel,13.0
2022-04-11,Fairfield,13.0
2022-04-11,Holy Cross,13.0
2022-04-11,Duke,12.86
2022-04-11,North Carolina,12.82
2022-04-11,Mercer,12.75
2022-04-11,St. John's,12.73
2022-04-11,Jacksonville,12.67
2022-04-11,Quinnipiac,12.67
2022-04-11,Brown,12.6
2022-04-11,Binghamton,12.56
2022-04-11,Rutgers,12.5
2022-04-11,Providence,12.45
2022-04-11,Hofstra,12.33
2022-04-11,Georgetown,12.3
2022-04-11,Massachusetts,12.2
2022-04-11,Boston U.,12.18
2022-04-11,Michigan,12.17
2022-04-11,Stony Brook,12.09
2022-04-11,Mount St. Mary's,12.08
2022-04-11,Denver,12.0
2022-04-11,High Point,12.0
2022-04-11,Virginia,12.0
2022-04-11,Harvard,11.67
2022-04-11,Robert Morris,11.6
2022-04-11,UAlbany,11.6
2022-04-11,VMI,11.55
2022-04-11,Bellarmine,11.46
2022-04-11,Cornell,11.45
2022-04-11,Manhattan,11.2
2022-04-11,Vermont,11.17
2022-04-11,Delaware,11.09
2022-04-11,Johns Hopkins,11.08
2022-04-11,Maryland,11.0
2022-04-11,Navy,11.0
2022-04-11,Bucknell,10.91
2022-04-11,Saint Joseph's,10.91
2022-04-11,Marquette,10.9
2022-04-11,UMass Lowell,10.7
2022-04-11,Lehigh,10.5
2022-04-11,Utah,10.44
2022-04-11,Hobart,10.38
2022-04-11,Villanova,10.3
2022-04-11,Syracuse,10.18
2022-04-11,Ohio St.,10.0
2022-04-11,UMBC,9.75
2022-04-11,Loyola Maryland,9.4
2022-04-11,Lafayette,8.83
2022-04-11,Merrimack,13.78
2022-04-10,Hampton,18.57
2022-04-10,St. Bonaventure,17.2
2022-04-10,Siena,15.18
2022-04-10,Detroit Mercy,15.13
2022-04-10,Yale,14.89
2022-04-10,Marist,14.8
2022-04-10,NJIT,14.78
2022-04-10,Sacred Heart,14.7
2022-04-10,Monmouth,14.67
2022-04-10,Princeton,14.2
2022-04-10,LIU,14.09
2022-04-10,Army West Point,14.0
2022-04-10,Cleveland St.,14.0
2022-04-10,Penn St.,14.0
2022-04-10,Towson,13.82
2022-04-10,Penn,13.75
2022-04-10,Colgate,13.7
2022-04-10,Dartmouth,13.7
2022-04-10,Canisius,13.36
2022-04-10,Notre Dame,13.25
2022-04-10,Richmond,13.2
2022-04-10,Wagner,13.11
2022-04-10,Air Force,13.09
2022-04-10,Bryant,13.0
2022-04-10,Drexel,13.0
2022-04-10,Fairfield,13.0
2022-04-10,Holy Cross,13.0
2022-04-10,Duke,12.86
2022-04-10,North Carolina,12.82
2022-04-10,Mercer,12.75
2022-04-10,St. John's,12.73
2022-04-10,Jacksonville,12.67
2022-04-10,Quinnipiac,12.67
2022-04-10,Brown,12.6
2022-04-10,Binghamton,12.56
2022-04-10,Rutgers,12.5
2022-04-10,Providence,12.45
2022-04-10,Hofstra,12.33
2022-04-10,Georgetown,12.3
2022-04-10,Massachusetts,12.2
2022-04-10,Boston U.,12.18
2022-04-10,Michigan,12.17
2022-04-10,Stony Brook,12.09
2022-04-10,Mount St. Mary's,12.08
2022-04-10,Denver,12.0
2022-04-10,High Point,12.0
2022-04-10,Virginia,12.0
2022-04-10,Cornell,11.8
2022-04-10,Harvard,11.67
2022-04-10,Robert Morris,11.6
2022-04-10,UAlbany,11.6
2022-04-10,VMI,11.55
2022-04-10,Bellarmine,11.46
2022-04-10,Manhattan,11.2
2022-04-10,Vermont,11.17
2022-04-10,Delaware,11.09
2022-04-10,Johns Hopkins,11.08
2022-04-10,Maryland,11.0
2022-04-10,Navy,11.0
2022-04-10,Bucknell,10.91
2022-04-10,Saint Joseph's,10.91
2022-04-10,Marquette,10.9
2022-04-10,UMass Lowell,10.7
2022-04-10,Lehigh,10.5
2022-04-10,Utah,10.44
2022-04-10,Syracuse,10.4
2022-04-10,Hobart,10.38
2022-04-10,Villanova,10.3
2022-04-10,Ohio St.,10.0
2022-04-10,UMBC,9.75
2022-04-10,Loyola Maryland,9.4
2022-04-10,Lafayette,8.83
2022-04-10,Merrimack,13.78
2022-04-07,Hampton,20.5
2022-04-07,St. Bonaventure,16.78
2022-04-07,Siena,15.5
2022-04-07,Yale,15.38
2022-04-07,NJIT,14.88
2022-04-07,Detroit Mercy,14.86
2022-04-07,Marist,14.8
2022-04-07,Monmouth,14.38
2022-04-07,Sacred Heart,14.33
2022-04-07,Army West Point,14.3
2022-04-07,Princeton,14.22
2022-04-07,Dartmouth,14.0
2022-04-07,Penn St.,13.9
2022-04-07,Colgate,13.78
2022-04-07,Fairfield,13.6
2022-04-07,Towson,13.6
2022-04-07,Notre Dame,13.57
2022-04-07,LIU,13.5
2022-04-07,Duke,13.46
2022-04-07,Canisius,13.4
2022-04-07,Drexel,13.33
2022-04-07,Holy Cross,13.33
2022-04-07,Air Force,13.3
2022-04-07,Penn,13.29
2022-04-07,Bryant,13.22
2022-04-07,Cleveland St.,13.22
2022-04-07,Richmond,13.11
2022-04-07,North Carolina,13.0
2022-04-07,Jacksonville,12.91
2022-04-07,Mercer,12.91
2022-04-07,Georgetown,12.78
2022-04-07,Quinnipiac,12.75
2022-04-07,St. John's,12.7
2022-04-07,Mount St. Mary's,12.64
2022-04-07,Binghamton,12.56
2022-04-07,Brown,12.56
2022-04-07,Stony Brook,12.5
2022-04-07,Hofstra,12.45
2022-04-07,Boston U.,12.4
2022-04-07,Michigan,12.27
2022-04-07,Rutgers,12.27
2022-04-07,Massachusetts,12.22
2022-04-07,Providence,11.9
2022-04-07,Robert Morris,11.89
2022-04-07,Wagner,11.88
2022-04-07,Cornell,11.78
2022-04-07,UAlbany,11.78
2022-04-07,Virginia,11.78
2022-04-07,Denver,11.7
2022-04-07,VMI,11.7
2022-04-07,Manhattan,11.67
2022-04-07,High Point,11.6
2022-04-07,Bellarmine,11.5
2022-04-07,Harvard,11.38
2022-04-07,Vermont,11.27
2022-04-07,Johns Hopkins,11.18
2022-04-07,Saint Joseph's,11.0
2022-04-07,Delaware,10.7
2022-04-07,Maryland,10.67
2022-04-07,UMass Lowell,10.67
2022-04-07,Hobart,10.57
2022-04-07,Marquette,10.56
2022-04-07,Bucknell,10.5
2022-04-07,Navy,10.4
2022-04-07,Syracuse,10.4
2022-04-07,Villanova,10.33
2022-04-07,Lehigh,10.22
2022-04-07,Ohio St.,10.2
2022-04-07,Utah,10.0
2022-04-07,UMBC,9.86
2022-04-07,Loyola Maryland,9.0
2022-04-07,Lafayette,8.82
2022-04-07,Merrimack,13.5
2022-04-05,Hampton,20.5
2022-04-05,St. Bonaventure,16.78
2022-04-05,Siena,15.5
2022-04-05,Yale,15.38
2022-04-05,NJIT,14.88
2022-04-05,Detroit Mercy,14.86
2022-04-05,Marist,14.8
2022-04-05,Monmouth,14.38
2022-04-05,Sacred Heart,14.33
2022-04-05,Army West Point,14.3
2022-04-05,Princeton,14.22
2022-04-05,Dartmouth,14.0
2022-04-05,Penn St.,13.9
2022-04-05,Colgate,13.78
2022-04-05,Fairfield,13.6
2022-04-05,Towson,13.6
2022-04-05,Notre Dame,13.57
2022-04-05,LIU,13.5
2022-04-05,Duke,13.46
2022-04-05,Canisius,13.4
2022-04-05,Drexel,13.33
2022-04-05,Holy Cross,13.33
2022-04-05,Air Force,13.3
2022-04-05,Penn,13.29
2022-04-05,Bryant,13.22
2022-04-05,Cleveland St.,13.22
2022-04-05,Richmond,13.11
2022-04-05,North Carolina,13.0
2022-04-05,Jacksonville,12.91
2022-04-05,Mercer,12.91
2022-04-05,Georgetown,12.78
2022-04-05,Quinnipiac,12.75
2022-04-05,St. John's,12.7
2022-04-05,Mount St. Mary's,12.64
2022-04-05,Binghamton,12.56
2022-04-05,Brown,12.56
2022-04-05,Stony Brook,12.5
2022-04-05,Hofstra,12.45
2022-04-05,Boston U.,12.4
2022-04-05,Michigan,12.27
2022-04-05,Rutgers,12.27
2022-04-05,Massachusetts,12.22
2022-04-05,Providence,11.9
2022-04-05,Robert Morris,11.89
2022-04-05,Wagner,11.88
2022-04-05,Cornell,11.78
2022-04-05,Virginia,11.78
2022-04-05,Denver,11.7
2022-04-05,VMI,11.7
2022-04-05,Manhattan,11.67
2022-04-05,High Point,11.6
2022-04-05,Bellarmine,11.5
2022-04-05,Harvard,11.38
2022-04-05,UAlbany,11.38
2022-04-05,Vermont,11.27
2022-04-05,Johns Hopkins,11.18
2022-04-05,Saint Joseph's,11.0
2022-04-05,Delaware,10.7
2022-04-05,Maryland,10.67
2022-04-05,UMass Lowell,10.67
2022-04-05,Hobart,10.57
2022-04-05,Marquette,10.56
2022-04-05,Bucknell,10.5
2022-04-05,Navy,10.4
2022-04-05,Syracuse,10.33
2022-04-05,Villanova,10.33
2022-04-05,Lehigh,10.22
2022-04-05,Ohio St.,10.2
2022-04-05,Utah,10.0
2022-04-05,UMBC,9.86
2022-04-05,Loyola Maryland,9.0
2022-04-05,Lafayette,8.82
2022-04-05,Merrimack,13.5
2022-04-03,Hampton,20.5
2022-04-03,St. Bonaventure,16.78
2022-04-03,Siena,15.5
2022-04-03,Yale,15.29
2022-04-03,NJIT,14.88
2022-04-03,Princeton,14.75
2022-04-03,Detroit Mercy,14.71
2022-04-03,Dartmouth,14.38
2022-04-03,Monmouth,14.38
2022-04-03,Sacred Heart,14.33
2022-04-03,Army West Point,14.3
2022-04-03,Marist,14.22
2022-04-03,Penn St.,13.9
2022-04-03,Colgate,13.78
2022-04-03,Fairfield,13.6
2022-04-03,Towson,13.6
2022-04-03,LIU,13.5
2022-04-03,Duke,13.46
2022-04-03,Notre Dame,13.43
2022-04-03,Canisius,13.4
2022-04-03,Drexel,13.33
2022-04-03,Holy Cross,13.33
2022-04-03,Air Force,13.3
2022-04-03,Penn,13.29
2022-04-03,Cleveland St.,13.22
2022-04-03,Richmond,13.11
2022-04-03,North Carolina,13.0
2022-04-03,Jacksonville,12.91
2022-04-03,Mercer,12.91
2022-04-03,Boston U.,12.89
2022-04-03,Georgetown,12.78
2022-04-03,Quinnipiac,12.75
2022-04-03,Mount St. Mary's,12.64
2022-04-03,St. John's,12.6
2022-04-03,Binghamton,12.56
2022-04-03,Brown,12.56
2022-04-03,Hofstra,12.45
2022-04-03,Michigan,12.27
2022-04-03,Rutgers,12.27
2022-04-03,Massachusetts,12.22
2022-04-03,Stony Brook,12.11
2022-04-03,Providence,11.9
2022-04-03,Wagner,11.88
2022-04-03,Cornell,11.78
2022-04-03,Denver,11.7
2022-04-03,VMI,11.7
2022-04-03,Manhattan,11.67
2022-04-03,Virginia,11.67
2022-04-03,High Point,11.6
2022-04-03,Bryant,11.44
2022-04-03,Harvard,11.38
2022-04-03,UAlbany,11.38
2022-04-03,Robert Morris,11.33
2022-04-03,Vermont,11.27
2022-04-03,Johns Hopkins,11.18
2022-04-03,Saint Joseph's,11.0
2022-04-03,Delaware,10.7
2022-04-03,Maryland,10.67
2022-04-03,UMass Lowell,10.67
2022-04-03,Hobart,10.57
2022-04-03,Marquette,10.56
2022-04-03,Bellarmine,10.5
2022-04-03,Bucknell,10.5
2022-04-03,Navy,10.4
