Date,Year,Team 1,Score 1,Team 2,Score 2,Winner
2019-05-03,2019,Boston U.,9,Lehigh,10,Lehigh
2019-05-03,2019,Army West Point,7,Loyola (Md.),5,Army West Point
2019-05-04,2019,Quinnipiac,14,Marist,15,Marist
2019-05-04,2019,Drexel,14,Towson,16,Towson
2019-05-04,2019,Georgetown,12,Denver,9,Georgetown
2019-05-04,2019,Richmond,15,High Point,7,Richmond
2019-05-04,2019,UMBC,14,Vermont,13,UMBC
2019-05-04,2019,Johns Hopkins,17,Penn St.,18,Penn St.
2019-05-04,2019,Notre Dame,4,Virginia,10,Virginia
2019-05-04,2019,Robert Morris,11,Hobart,10,Robert Morris
2019-05-05,2019,Yale,11,Penn,12,Penn
2019-05-05,2019,Army West Point,11,Lehigh,7,Army West Point
2019-05-08,2019,UMBC,14,Marist,8,UMBC
2019-05-11,2019,Syracuse,13,Loyola (Md.),15,Loyola (Md.)
2019-05-11,2019,Georgetown,16,Yale,19,Yale
2019-05-11,2019,Army West Point,8,Penn,13,Penn
2019-05-11,2019,Robert Morris,10,Virginia,19,Virginia
2019-05-12,2019,UMBC,10,Penn St.,25,Penn St.
2019-05-12,2019,Maryland,14,Towson,13,Maryland
2019-05-12,2019,Richmond,11,Duke,12,Duke
2019-05-12,2019,Johns Hopkins,9,Notre Dame,16,Notre Dame
2019-05-18,2019,Maryland,12,Virginia,13,Virginia
2019-05-18,2019,Notre Dame,13,Duke,14,Duke
2019-05-19,2019,Loyola (Md.),14,Penn St.,21,Penn St.
2019-05-19,2019,Yale,19,Penn,18,Yale
2019-05-25,2019,Virginia,13,Duke,12,Virginia
2019-05-25,2019,Yale,21,Penn St.,17,Yale
2019-05-27,2019,Yale,9,Virginia,13,Virginia
2020-02-01,2020,Bucknell,16,Furman,9,Bucknell
2020-02-01,2020,High Point,12,Maryland,23,Maryland
2020-02-01,2020,Providence,12,Boston U.,5,Providence
2020-02-01,2020,Detroit Mercy,15,Jacksonville,14,Detroit Mercy
2020-02-01,2020,Colgate,6,North Carolina,19,North Carolina
2020-02-01,2020,Air Force,14,Duke,13,Air Force
2020-02-01,2020,Marquette,11,Cleveland St.,10,Marquette
2020-02-01,2020,Hampton,7,NJIT,24,NJIT
2020-02-01,2020,Florida Tech,6,Mercer,18,Mercer
2020-02-01,2020,Lafayette,9,Penn St.,16,Penn St.
2020-02-01,2020,Holy Cross,13,Merrimack,12,Holy Cross
2020-02-01,2020,Bellarmine,10,Utah,16,Utah
2020-02-01,2020,Quinnipiac,9,Rutgers,20,Rutgers
2020-02-04,2020,Detroit Mercy,9,Ohio St.,23,Ohio St.
2020-02-06,2020,Colgate,14,Syracuse,21,Syracuse
2020-02-07,2020,Manhattan,4,Navy,9,Navy
2020-02-08,2020,Binghamton,4,Marist,12,Marist
2020-02-08,2020,Duke,17,High Point,8,Duke
2020-02-08,2020,St. John's (NY),10,Rutgers,17,Rutgers
2020-02-08,2020,Loyola Maryland,9,Virginia,12,Virginia
2020-02-08,2020,Canisius,8,Hobart,22,Hobart
2020-02-08,2020,Cleveland St.,9,Michigan,16,Michigan
2020-02-08,2020,Quinnipiac,9,UMass Lowell,10,UMass Lowell
2020-02-08,2020,LIU,12,Siena,14,Siena
2020-02-08,2020,Georgetown,17,Lafayette,3,Georgetown
2020-02-08,2020,Massachusetts,4,Army West Point,17,Army West Point
2020-02-08,2020,Bellarmine,10,Marquette,11,Marquette
2020-02-08,2020,NJIT,8,Monmouth,11,Monmouth
2020-02-08,2020,Hampton,4,Furman,19,Furman
2020-02-08,2020,Wagner,11,Hofstra,21,Hofstra
2020-02-08,2020,Mount St. Mary's,8,Delaware,14,Delaware
2020-02-08,2020,Denver,13,Air Force,7,Denver
2020-02-08,2020,Towson,7,Johns Hopkins,15,Johns Hopkins
2020-02-08,2020,Maryland,14,Richmond,13,Maryland
2020-02-08,2020,Utah,11,Lehigh,16,Lehigh
2020-02-08,2020,Penn St.,19,Villanova,10,Penn St.
2020-02-08,2020,Mercer,6,North Carolina,14,North Carolina
2020-02-08,2020,Ohio St.,11,Boston U.,4,Ohio St.
2020-02-08,2020,Holy Cross,4,Providence,6,Providence
2020-02-09,2020,Bucknell,11,Bryant,9,Bucknell
2020-02-09,2020,Saint Joseph's,15,St. Bonaventure,8,Saint Joseph's
2020-02-09,2020,Hartford,11,Sacred Heart,14,Sacred Heart
2020-02-10,2020,NJIT,1,Army West Point,19,Army West Point
2020-02-11,2020,Hampton,5,Bellarmine,21,Bellarmine
2020-02-11,2020,St. John's (NY),12,Stony Brook,13,Stony Brook
2020-02-14,2020,Marist,11,Richmond,13,Richmond
2020-02-14,2020,Binghamton,4,Syracuse,17,Syracuse
2020-02-15,2020,Quinnipiac,7,Brown,11,Brown
2020-02-15,2020,Rutgers,4,Army West Point,15,Army West Point
2020-02-15,2020,Sacred Heart,11,Bucknell,14,Bucknell
2020-02-15,2020,Dartmouth,13,Merrimack,11,Dartmouth
2020-02-15,2020,Stony Brook,16,Fairfield,18,Fairfield
2020-02-15,2020,Bryant,9,Providence,16,Providence
2020-02-15,2020,Wagner,9,LIU,8,Wagner
2020-02-15,2020,Saint Joseph's,4,Penn St.,19,Penn St.
2020-02-15,2020,Hartford,11,St. John's (NY),13,St. John's (NY)
2020-02-15,2020,Boston U.,13,UMass Lowell,5,Boston U.
2020-02-15,2020,Siena,9,Hobart,26,Hobart
2020-02-15,2020,Yale,18,Villanova,12,Yale
2020-02-15,2020,St. Bonaventure,5,Bellarmine,13,Bellarmine
2020-02-15,2020,Drexel,15,High Point,16,High Point
2020-02-15,2020,VMI,8,Manhattan,10,Manhattan
2020-02-15,2020,Jacksonville,11,Marquette,9,Jacksonville
2020-02-15,2020,NJIT,1,Delaware,13,Delaware
2020-02-15,2020,Robert Morris,22,Canisius,10,Robert Morris
2020-02-15,2020,Michigan,9,Hofstra,12,Hofstra
2020-02-15,2020,Duke,15,Denver,13,Duke
2020-02-15,2020,Cleveland St.,7,Notre Dame,17,Notre Dame
2020-02-15,2020,Georgetown,14,UMBC,8,Georgetown
2020-02-15,2020,Furman,3,Navy,19,Navy
2020-02-15,2020,Lafayette,8,North Carolina,24,North Carolina
2020-02-15,2020,Lehigh,8,Virginia,12,Virginia
2020-02-15,2020,Mount St. Mary's,11,Towson,10,Mount St. Mary's
2020-02-15,2020,Monmouth,9,Princeton,20,Princeton
2020-02-15,2020,Vermont,9,Holy Cross,10,Holy Cross
2020-02-15,2020,Penn,15,Maryland,17,Maryland
2020-02-15,2020,Air Force,9,Utah,8,Air Force
2020-02-15,2020,Cornell,19,Albany (NY),10,Cornell
2020-02-15,2020,Massachusetts,9,Ohio St.,7,Massachusetts
2020-02-15,2020,Johns Hopkins,7,Loyola Maryland,10,Loyola Maryland
2020-02-18,2020,Colgate,11,Princeton,20,Princeton
2020-02-18,2020,Bellarmine,13,Detroit Mercy,20,Detroit Mercy
2020-02-18,2020,Boston U.,10,Bryant,15,Bryant
2020-02-18,2020,Navy,9,Richmond,12,Richmond
2020-02-18,2020,Canisius,8,Michigan,16,Michigan
2020-02-18,2020,Maryland,12,Villanova,13,Villanova
2020-02-18,2020,Army West Point,9,Marist,17,Marist
2020-02-18,2020,Sacred Heart,7,Brown,20,Brown
2020-02-18,2020,Merrimack,11,Fairfield,14,Fairfield
2020-02-18,2020,UMass Lowell,12,Holy Cross,13,Holy Cross
2020-02-18,2020,Delaware,8,Saint Joseph's,11,Saint Joseph's
2020-02-20,2020,VMI,11,Lehigh,14,Lehigh
2020-02-21,2020,Cornell,17,Towson,10,Cornell
2020-02-21,2020,UMass Lowell,16,Siena,15,UMass Lowell
2020-02-22,2020,Bryant,8,Dartmouth,11,Dartmouth
2020-02-22,2020,Delaware,11,Monmouth,2,Delaware
2020-02-22,2020,Villanova,10,Hofstra,8,Villanova
2020-02-22,2020,Providence,8,Saint Joseph's,10,Saint Joseph's
2020-02-22,2020,St. John's (NY),17,LIU,15,St. John's (NY)
2020-02-22,2020,Cleveland St.,12,Air Force,11,Cleveland St.
2020-02-22,2020,Colgate,13,Hobart,21,Hobart
2020-02-22,2020,Harvard,10,Massachusetts,9,Harvard
2020-02-22,2020,Manhattan,16,Wagner,5,Manhattan
2020-02-22,2020,Rutgers,10,Loyola Maryland,11,Loyola Maryland
2020-02-22,2020,Lafayette,10,Binghamton,11,Binghamton
2020-02-22,2020,Hampton,6,Mercer,28,Mercer
2020-02-22,2020,Brown,10,Stony Brook,11,Stony Brook
2020-02-22,2020,Lehigh,17,NJIT,8,Lehigh
2020-02-22,2020,Fairfield,12,Georgetown,25,Georgetown
2020-02-22,2020,Canisius,4,Hartford,10,Hartford
2020-02-22,2020,Furman,9,Utah,17,Utah
2020-02-22,2020,Marquette,18,Detroit Mercy,6,Marquette
2020-02-22,2020,Ohio St.,15,Bucknell,11,Ohio St.
2020-02-22,2020,Drexel,13,Albany (NY),14,Albany (NY)
2020-02-22,2020,UMBC,9,Mount St. Mary's,4,UMBC
2020-02-22,2020,St. Bonaventure,3,Denver,16,Denver
2020-02-22,2020,Boston U.,17,Bellarmine,11,Boston U.
2020-02-22,2020,Quinnipiac,7,Vermont,16,Vermont
2020-02-22,2020,North Carolina,17,Johns Hopkins,10,North Carolina
2020-02-22,2020,Merrimack,14,Michigan,12,Merrimack
2020-02-22,2020,Duke,11,Penn,14,Penn
2020-02-22,2020,Yale,12,Penn St.,10,Yale
2020-02-22,2020,Princeton,16,Virginia,12,Princeton
2020-02-22,2020,UMass Lowell,16,Siena,15,UMass Lowell
2020-02-22,2020,Navy,,Maryland,,Maryland
2020-02-23,2020,Richmond,5,Notre Dame,13,Notre Dame
2020-02-23,2020,Robert Morris,8,Jacksonville,15,Jacksonville
2020-02-23,2020,St. Bonaventure,5,Air Force,11,Air Force
2020-02-23,2020,Cornell,21,High Point,11,Cornell
2020-02-23,2020,Army West Point,7,Syracuse,9,Syracuse
2020-02-23,2020,Cleveland St.,6,Denver,10,Denver
2020-02-25,2020,Mount St. Mary's,7,Georgetown,14,Georgetown
2020-02-25,2020,Massachusetts,11,UMass Lowell,9,Massachusetts
2020-02-25,2020,Monmouth,9,Wagner,5,Monmouth
2020-02-25,2020,Robert Morris,12,Drexel,24,Drexel
2020-02-25,2020,Bucknell,16,Binghamton,4,Bucknell
2020-02-25,2020,High Point,15,Virginia,18,Virginia
2020-02-25,2020,Harvard,8,Holy Cross,9,Holy Cross
2020-02-25,2020,Hofstra,11,Stony Brook,14,Stony Brook
2020-02-25,2020,Hartford,6,Marist,14,Marist
2020-02-26,2020,Towson,6,Loyola Maryland,15,Loyola Maryland
2020-02-28,2020,Richmond,15,Duke,16,Duke
2020-02-28,2020,Hobart,13,Syracuse,21,Syracuse
2020-02-29,2020,Sacred Heart,6,UMBC,13,UMBC
2020-02-29,2020,High Point,11,Robert Morris,15,Robert Morris
2020-02-29,2020,Saint Joseph's,10,Monmouth,3,Saint Joseph's
2020-02-29,2020,Quinnipiac,15,Fairfield,19,Fairfield
2020-02-29,2020,Dartmouth,14,UMass Lowell,5,Dartmouth
2020-02-29,2020,Marquette,11,Drexel,13,Drexel
2020-02-29,2020,LIU,6,Hofstra,14,Hofstra
2020-02-29,2020,Siena,12,NJIT,5,Siena
2020-02-29,2020,Stony Brook,14,Rutgers,13,Stony Brook
2020-02-29,2020,Holy Cross,5,Army West Point,12,Army West Point
2020-02-29,2020,Bryant,16,Manhattan,5,Bryant
2020-02-29,2020,Wagner,8,Mercer,20,Mercer
2020-02-29,2020,Loyola Maryland,14,Lafayette,4,Loyola Maryland
2020-02-29,2020,Providence,13,Brown,12,Providence
2020-02-29,2020,Marist,11,Bucknell,20,Bucknell
2020-02-29,2020,Navy,6,Lehigh,14,Lehigh
2020-02-29,2020,Notre Dame,9,Maryland,14,Maryland
2020-02-29,2020,Merrimack,8,Vermont,9,Vermont
2020-02-29,2020,VMI,9,Mount St. Mary's,10,Mount St. Mary's
2020-02-29,2020,Penn St.,18,Penn,17,Penn St.
2020-02-29,2020,Harvard,14,Albany (NY),15,Albany (NY)
2020-02-29,2020,Bellarmine,4,Georgetown,13,Georgetown
2020-02-29,2020,Johns Hopkins,11,Princeton,18,Princeton
2020-02-29,2020,Villanova,19,Delaware,10,Villanova
2020-02-29,2020,Boston U.,13,Colgate,12,Boston U.
2020-02-29,2020,Yale,10,Massachusetts,13,Massachusetts
2020-02-29,2020,Utah,15,Jacksonville,11,Utah
2020-02-29,2020,St. John's (NY),11,Michigan,16,Michigan
2020-03-01,2020,Furman,6,Duke,19,Duke
2020-03-01,2020,Air Force,5,Virginia,15,Virginia
2020-03-01,2020,North Carolina,15,Denver,13,North Carolina
2020-03-01,2020,Cornell,17,Ohio St.,16,Cornell
2020-03-02,2020,St. Bonaventure,8,High Point,13,High Point
2020-03-03,2020,Towson,5,UMBC,10,UMBC
2020-03-03,2020,Albany (NY),12,Massachusetts,17,Massachusetts
2020-03-03,2020,Richmond,14,Mount St. Mary's,7,Richmond
2020-03-03,2020,Binghamton,10,Army West Point,15,Army West Point
2020-03-03,2020,Manhattan,8,Hartford,11,Hartford
2020-03-03,2020,Stony Brook,13,Sacred Heart,12,Stony Brook
2020-03-03,2020,LIU,15,Fairfield,19,Fairfield
2020-03-04,2020,St. Bonaventure,8,Mercer,17,Mercer
2020-03-04,2020,Robert Morris,16,Detroit Mercy,13,Robert Morris
2020-03-06,2020,Villanova,12,Penn,10,Villanova
2020-03-06,2020,Hampton,1,Jacksonville,18,Jacksonville
2020-03-06,2020,Saint Joseph's,10,Drexel,9,Saint Joseph's
2020-03-06,2020,North Carolina,18,Furman,11,North Carolina
2020-03-06,2020,Canisius,11,Air Force,15,Air Force
2020-03-06,2020,Bellarmine,8,Cleveland St.,9,Cleveland St.
2020-03-07,2020,Syracuse,15,Johns Hopkins,9,Syracuse
2020-03-07,2020,Robert Morris,11,Marquette,10,Robert Morris
2020-03-07,2020,Quinnipiac,9,LIU,13,LIU
2020-03-07,2020,Duke,13,Loyola Maryland,10,Duke
2020-03-07,2020,Providence,14,Sacred Heart,8,Providence
2020-03-07,2020,Stony Brook,11,Bryant,15,Bryant
2020-03-07,2020,Binghamton,9,Hobart,16,Hobart
2020-03-07,2020,UMass Lowell,8,Merrimack,6,UMass Lowell
2020-03-07,2020,Hartford,18,Wagner,9,Hartford
2020-03-07,2020,Manhattan,8,NJIT,7,Manhattan
2020-03-07,2020,Mercer,10,Monmouth,7,Mercer
2020-03-07,2020,Army West Point,16,Lafayette,8,Army West Point
2020-03-07,2020,Hofstra,10,Ohio St.,12,Ohio St.
2020-03-07,2020,Rutgers,11,Princeton,16,Princeton
2020-03-07,2020,Holy Cross,10,Lehigh,15,Lehigh
2020-03-07,2020,Siena,9,St. John's (NY),16,St. John's (NY)
2020-03-07,2020,Denver,14,Notre Dame,11,Denver
2020-03-07,2020,Delaware,15,Marist,14,Delaware
2020-03-07,2020,Albany (NY),13,Maryland,14,Maryland
2020-03-07,2020,Colgate,14,Navy,16,Navy
2020-03-07,2020,Georgetown,16,Towson,4,Georgetown
2020-03-07,2020,Dartmouth,8,Vermont,9,Vermont
2020-03-07,2020,Michigan,11,Yale,17,Yale
2020-03-07,2020,Utah,10,Mount St. Mary's,11,Mount St. Mary's
2020-03-07,2020,Richmond,17,VMI,4,Richmond
2020-03-07,2020,High Point,13,UMBC,19,UMBC
2020-03-07,2020,Fairfield,12,Harvard,15,Harvard
2020-03-07,2020,Bucknell,,Boston U.,,Boston U.
2020-03-08,2020,Penn St.,17,Cornell,18,Cornell
2020-03-08,2020,Canisius,11,Air Force,15,Air Force
2020-03-08,2020,Virginia,13,Brown,14,Brown
2020-03-08,2020,Drexel,15,Villanova,12,Drexel
2020-03-08,2020,Penn,13,Saint Joseph's,12,Penn
2020-03-09,2020,Cleveland St.,13,Mercer,16,Mercer
2020-03-10,2020,Penn St.,22,Furman,7,Penn St.
2020-03-10,2020,Bryant,16,North Carolina,18,North Carolina
2020-03-10,2020,Mount St. Mary's,12,Johns Hopkins,13,Johns Hopkins
2020-03-10,2020,LIU,10,Massachusetts,14,Massachusetts
2020-03-10,2020,Notre Dame,11,Ohio St.,13,Ohio St.
2020-03-10,2020,Jacksonville,8,Duke,18,Duke
2020-03-10,2020,Fairfield,21,Siena,12,Fairfield
2020-03-10,2020,Hofstra,19,St. John's (NY),9,Hofstra
2020-03-11,2020,Hampton,11,Greensboro,15,Greensboro
2020-03-11,2020,Marquette,12,Michigan,13,Michigan
2020-03-13,2020,VMI,,High Point,,High Point
2020-03-14,2020,Brown,,Harvard,,Harvard
2020-03-14,2020,Mount St. Mary's,,Sacred Heart,,Sacred Heart
2020-03-14,2020,Georgetown,,North Carolina,,North Carolina
2020-03-14,2020,Merrimack,,Wagner,,Wagner
2020-03-14,2020,Boston U.,,Holy Cross,,Holy Cross
2020-03-14,2020,Penn,,Princeton,,Princeton
2020-03-14,2020,Bucknell,,Loyola Maryland,,Loyola Maryland
2020-03-14,2020,Hobart,,Robert Morris,,Robert Morris
2020-03-14,2020,Cleveland St.,,Hampton,,Hampton
2020-03-14,2020,Hofstra,,Providence,,Providence
2020-03-14,2020,Syracuse,,Rutgers,,Rutgers
2020-03-14,2020,Binghamton,,Drexel,,Drexel
2020-03-14,2020,Lehigh,,Army West Point,,Army West Point
2020-03-14,2020,Hartford,,Stony Brook,,Stony Brook
2020-03-14,2020,LIU,,NJIT,,NJIT
2020-03-14,2020,Michigan,,Notre Dame,,Notre Dame
2020-03-14,2020,Massachusetts,,Utah,,Utah
2020-03-14,2020,Duke,,Towson,,Towson
2020-03-14,2020,Johns Hopkins,,Navy,,Navy
2020-03-14,2020,Lafayette,,Colgate,,Colgate
2020-03-14,2020,Saint Joseph's,,Bryant,,Bryant
2020-03-14,2020,Bellarmine,,Richmond,,Richmond
2020-03-14,2020,UMBC,,Vermont,,Vermont
2020-03-14,2020,Furman,,Air Force,,Air Force
2020-03-14,2020,Mercer,,Jacksonville,,Jacksonville
2020-03-14,2020,Yale,,Cornell,,Cornell
2020-03-14,2020,Virginia,,Maryland,,Maryland
2020-03-14,2020,Manhattan,,Canisius,,Canisius
2020-03-14,2020,St. Bonaventure,,Detroit Mercy,,Detroit Mercy
2020-03-14,2020,Quinnipiac,,Marist,,Marist
2020-03-14,2020,St. John's (NY),,Dartmouth,,Dartmouth
2020-03-14,2020,Monmouth,,Siena,,Siena
2020-03-14,2020,Albany (NY),,UMass Lowell,,UMass Lowell
2020-03-15,2020,Denver,,Ohio St.,,Ohio St.
2020-03-17,2020,Dartmouth,,North Carolina,,North Carolina
2020-03-17,2020,Brown,,Holy Cross,,Holy Cross
2020-03-17,2020,Johns Hopkins,,Delaware,,Delaware
2020-03-17,2020,Canisius,,Bucknell,,Bucknell
2020-03-17,2020,Quinnipiac,,Hartford,,Hartford
2020-03-17,2020,Manhattan,,Hofstra,,Hofstra
2020-03-17,2020,Boston U.,,Harvard,,Harvard
2020-03-17,2020,Rutgers,,Lafayette,,Lafayette
2020-03-17,2020,Providence,,Fairfield,,Fairfield
2020-03-18,2020,Cleveland St.,,Robert Morris,,Robert Morris
2020-03-19,2020,Virginia,,Notre Dame,,Notre Dame
2020-03-20,2020,Cornell,,Penn,,Penn
2020-03-21,2020,Maryland,,North Carolina,,North Carolina
2020-03-21,2020,Colgate,,Bucknell,,Bucknell
2020-03-21,2020,Rutgers,,Hofstra,,Hofstra
2020-03-21,2020,Dartmouth,,Harvard,,Harvard
2020-03-21,2020,NJIT,,Robert Morris,,Robert Morris
2020-03-21,2020,St. John's (NY),,UMass Lowell,,UMass Lowell
2020-03-21,2020,Sacred Heart,,LIU,,LIU
2020-03-21,2020,Saint Joseph's,,Merrimack,,Merrimack
2020-03-21,2020,Fairfield,,Villanova,,Villanova
2020-03-21,2020,Stony Brook,,UMBC,,UMBC
2020-03-21,2020,Furman,,Mercer,,Mercer
2020-03-21,2020,Detroit Mercy,,Manhattan,,Manhattan
2020-03-21,2020,Wagner,,Bryant,,Bryant
2020-03-21,2020,Georgetown,,Marquette,,Marquette
2020-03-21,2020,Vermont,,Hartford,,Hartford
2020-03-21,2020,VMI,,Jacksonville,,Jacksonville
2020-03-21,2020,Lehigh,,Penn St.,,Penn St.
2020-03-21,2020,St. Bonaventure,,Canisius,,Canisius
2020-03-21,2020,Siena,,Quinnipiac,,Quinnipiac
2020-03-21,2020,Princeton,,Yale,,Yale
2020-03-21,2020,Binghamton,,Albany (NY),,Albany (NY)
2020-03-21,2020,Lafayette,,Boston U.,,Boston U.
2020-03-21,2020,Massachusetts,,Brown,,Brown
2020-03-21,2020,Hampton,,Utah,,Utah
2020-03-21,2020,Michigan,,Delaware,,Delaware
2020-03-21,2020,Towson,,Denver,,Denver
2020-03-21,2020,Air Force,,Bellarmine,,Bellarmine
2020-03-21,2020,High Point,,Richmond,,Richmond
2020-03-21,2020,Hobart,,Mount St. Mary's,,Mount St. Mary's
2020-03-21,2020,Holy Cross,,Navy,,Navy
2020-03-21,2020,Marist,,Monmouth,,Monmouth
2020-03-22,2020,Syracuse,,Duke,,Duke
2020-03-22,2020,Army West Point,,Loyola Maryland,,Loyola Maryland
2020-03-22,2020,Providence,,Drexel,,Drexel
2020-03-24,2020,Cleveland St.,,Canisius,,Canisius
2020-03-24,2020,Colgate,,Cornell,,Cornell
2020-03-24,2020,Air Force,,Detroit Mercy,,Detroit Mercy
2020-03-24,2020,Brown,,Villanova,,Villanova
2020-03-24,2020,Wagner,,Lehigh,,Lehigh
2020-03-26,2020,North Carolina,,Duke,,Duke
2020-03-27,2020,UMBC,,VMI,,VMI
2020-03-27,2020,Monmouth,,Manhattan,,Manhattan
2020-03-28,2020,Cornell,,Dartmouth,,Dartmouth
2020-03-28,2020,Towson,,Hofstra,,Hofstra
2020-03-28,2020,Lehigh,,Lafayette,,Lafayette
2020-03-28,2020,Sacred Heart,,Hobart,,Hobart
2020-03-28,2020,Penn,,Yale,,Yale
2020-03-28,2020,Stony Brook,,Binghamton,,Binghamton
2020-03-28,2020,Villanova,,Marquette,,Marquette
2020-03-28,2020,St. John's (NY),,Providence,,Providence
2020-03-28,2020,Massachusetts,,Drexel,,Drexel
2020-03-28,2020,Albany (NY),,Hartford,,Hartford
2020-03-28,2020,Mount St. Mary's,,Saint Joseph's,,Saint Joseph's
2020-03-28,2020,Siena,,Detroit Mercy,,Detroit Mercy
2020-03-28,2020,Colgate,,Harvard,,Harvard
2020-03-28,2020,Robert Morris,,LIU,,LIU
2020-03-28,2020,Fairfield,,Delaware,,Delaware
2020-03-28,2020,Utah,,Cleveland St.,,Cleveland St.
2020-03-28,2020,Army West Point,,Bucknell,,Bucknell
2020-03-28,2020,Quinnipiac,,St. Bonaventure,,St. Bonaventure
2020-03-28,2020,Bellarmine,,High Point,,High Point
2020-03-28,2020,NJIT,,Wagner,,Wagner
2020-03-28,2020,Notre Dame,,Syracuse,,Syracuse
2020-03-28,2020,Denver,,Georgetown,,Georgetown
2020-03-28,2020,Navy,,Boston U.,,Boston U.
2020-03-28,2020,Mercer,,Air Force,,Air Force
2020-03-28,2020,Princeton,,Brown,,Brown
2020-03-28,2020,Canisius,,Marist,,Marist
2020-03-28,2020,Jacksonville,,Furman,,Furman
2020-03-28,2020,Loyola Maryland,,Holy Cross,,Holy Cross
2020-03-28,2020,Ohio St.,,Rutgers,,Rutgers
2020-03-28,2020,Michigan,,Johns Hopkins,,Johns Hopkins
2020-03-28,2020,Richmond,,Virginia,,Virginia
2020-03-28,2020,UMass Lowell,,Vermont,,Vermont
2020-03-28,2020,Bryant,,Merrimack,,Merrimack
2020-03-29,2020,Maryland,,Penn St.,,Penn St.
2020-03-29,2020,Hampton,,VMI,,VMI
2020-03-31,2020,Cleveland St.,,St. Bonaventure,,St. Bonaventure
2020-03-31,2020,Merrimack,,Yale,,Yale
2020-03-31,2020,Hobart,,Cornell,,Cornell
2020-04-02,2020,Virginia,,North Carolina,,North Carolina
2020-04-03,2020,Syracuse,,Albany (NY),,Albany (NY)
2020-04-03,2020,Maryland,,Michigan,,Michigan
2020-04-03,2020,Loyola Maryland,,Navy,,Navy
2020-04-04,2020,Bucknell,,Lehigh,,Lehigh
2020-04-04,2020,Marquette,,St. John's (NY),,St. John's (NY)
2020-04-04,2020,Yale,,Dartmouth,,Dartmouth
2020-04-04,2020,Saint Joseph's,,Robert Morris,,Robert Morris
2020-04-04,2020,Manhattan,,St. Bonaventure,,St. Bonaventure
2020-04-04,2020,LIU,,Hobart,,Hobart
2020-04-04,2020,UMBC,,Binghamton,,Binghamton
2020-04-04,2020,Providence,,Georgetown,,Georgetown
2020-04-04,2020,Hofstra,,Massachusetts,,Massachusetts
2020-04-04,2020,Quinnipiac,,Monmouth,,Monmouth
2020-04-04,2020,Bryant,,Sacred Heart,,Sacred Heart
2020-04-04,2020,Colgate,,Army West Point,,Army West Point
2020-04-04,2020,Fairfield,,Towson,,Towson
2020-04-04,2020,Wagner,,Mount St. Mary's,,Mount St. Mary's
2020-04-04,2020,Richmond,,Mercer,,Mercer
2020-04-04,2020,Merrimack,,NJIT,,NJIT
2020-04-04,2020,Marist,,Siena,,Siena
2020-04-04,2020,Stony Brook,,Princeton,,Princeton
2020-04-04,2020,Detroit Mercy,,Canisius,,Canisius
2020-04-04,2020,Denver,,Villanova,,Villanova
2020-04-04,2020,Duke,,Notre Dame,,Notre Dame
2020-04-04,2020,Harvard,,Cornell,,Cornell
2020-04-04,2020,Bellarmine,,VMI,,VMI
2020-04-04,2020,Lafayette,,Holy Cross,,Holy Cross
2020-04-04,2020,Hampton,,Alderson Broaddus,,Alderson Broaddus
2020-04-04,2020,Johns Hopkins,,Rutgers,,Rutgers
2020-04-04,2020,Drexel,,Delaware,,Delaware
2020-04-04,2020,Brown,,Penn,,Penn
2020-04-04,2020,Air Force,,Jacksonville,,Jacksonville
2020-04-04,2020,Utah,,Boston U.,,Boston U.
2020-04-04,2020,High Point,,Furman,,Furman
2020-04-04,2020,Hartford,,UMass Lowell,,UMass Lowell
2020-04-05,2020,Vermont,,Albany (NY),,Albany (NY)
2020-04-05,2020,Penn St.,,Ohio St.,,Ohio St.
2020-04-07,2020,Princeton,,Siena,,Siena
2020-04-07,2020,Notre Dame,,Marquette,,Marquette
2020-04-07,2020,Merrimack,,VMI,,VMI
2020-04-07,2020,Syracuse,,Cornell,,Cornell
2020-04-07,2020,Loyola Maryland,,Georgetown,,Georgetown
2020-04-07,2020,Cleveland St.,,Binghamton,,Binghamton
2020-04-07,2020,Dartmouth,,Hartford,,Hartford
2020-04-11,2020,Harvard,,Penn,,Penn
2020-04-11,2020,Robert Morris,,Wagner,,Wagner
2020-04-11,2020,Georgetown,,Villanova,,Villanova
2020-04-11,2020,Mercer,,High Point,,High Point
2020-04-11,2020,NJIT,,Mount St. Mary's,,Mount St. Mary's
2020-04-11,2020,Army West Point,,Notre Dame,,Notre Dame
2020-04-11,2020,Navy,,Lafayette,,Lafayette
2020-04-11,2020,Siena,,Manhattan,,Manhattan
2020-04-11,2020,Providence,,Marquette,,Marquette
2020-04-11,2020,Penn St.,,Johns Hopkins,,Johns Hopkins
2020-04-11,2020,Sacred Heart,,Saint Joseph's,,Saint Joseph's
2020-04-11,2020,Boston U.,,Loyola Maryland,,Loyola Maryland
2020-04-11,2020,Delaware,,Hofstra,,Hofstra
2020-04-11,2020,LIU,,Merrimack,,Merrimack
2020-04-11,2020,UMass Lowell,,Stony Brook,,Stony Brook
2020-04-11,2020,St. Bonaventure,,Monmouth,,Monmouth
2020-04-11,2020,Canisius,,Quinnipiac,,Quinnipiac
2020-04-11,2020,Albany (NY),,UMBC,,UMBC
2020-04-11,2020,Marist,,Detroit Mercy,,Detroit Mercy
2020-04-11,2020,Dartmouth,,Princeton,,Princeton
2020-04-11,2020,Hobart,,Bryant,,Bryant
